user_id,created_at,country,acquisition_channel,customer_segment,device_preference
USR-00013813,2025-08-07 02:51:06,UK,Organic Search,Regular,Mobile
USR-00029847,2025-08-07 02:58:10,CA,Organic Search,Regular,Mobile
USR-00013016,2025-08-07 03:03:02,US,Social,Bargain,Mobile
USR-00008904,2025-08-07 03:03:11,CA,Social,Regular,Desktop
USR-00016093,2025-08-07 03:26:25,UK,Direct,Regular,Desktop
USR-00008588,2025-08-07 03:35:18,US,Email,Regular,Mobile
USR-00020772,2025-08-07 03:45:49,CA,Direct,Bargain,Desktop
USR-00005508,2025-08-07 03:49:03,US,Organic Search,Regular,Mobile
USR-00016283,2025-08-07 03:56:24,DE,Organic Search,Regular,Mobile
USR-00005204,2025-08-07 03:57:54,US,Paid Search,Regular,Tablet
USR-00001575,2025-08-07 04:45:28,FR,Social,Regular,Mobile
USR-00021297,2025-08-07 04:56:41,CA,Social,Bargain,Mobile
USR-00014851,2025-08-07 05:21:56,AU,Organic Search,Bargain,Mobile
USR-00015367,2025-08-07 05:24:06,US,Referral,Regular,Desktop
USR-00006484,2025-08-07 05:24:55,DE,Organic Search,Regular,Desktop
USR-00024999,2025-08-07 05:34:23,DE,Paid Search,Regular,Desktop
USR-00002481,2025-08-07 05:50:34,US,Paid Search,VIP,Desktop
USR-00019543,2025-08-07 05:55:55,US,Direct,Bargain,Desktop
USR-00027574,2025-08-07 06:09:44,US,Organic Search,Regular,Desktop
USR-00006301,2025-08-07 06:10:31,US,Paid Search,Bargain,Mobile
USR-00020094,2025-08-07 06:15:14,US,Referral,Bargain,Desktop
USR-00008337,2025-08-07 06:18:16,DE,Direct,VIP,Mobile
USR-00022295,2025-08-07 06:53:08,US,Organic Search,Bargain,Desktop
USR-00025886,2025-08-07 06:56:36,CA,Organic Search,Regular,Mobile
USR-00010799,2025-08-07 07:07:15,US,Organic Search,Regular,Desktop
USR-00025809,2025-08-07 07:44:32,US,Paid Search,Regular,Desktop
USR-00012223,2025-08-07 07:59:45,FR,Paid Search,Regular,Desktop
USR-00009663,2025-08-07 08:00:21,US,Email,Bargain,Tablet
USR-00003117,2025-08-07 08:39:30,UK,Referral,Bargain,Tablet
USR-00017119,2025-08-07 08:45:11,DE,Email,Regular,Desktop
USR-00026706,2025-08-07 08:45:30,US,Direct,Bargain,Mobile
USR-00015594,2025-08-07 08:56:51,CA,Organic Search,Regular,Desktop
USR-00023247,2025-08-07 09:08:11,US,Organic Search,Regular,Mobile
USR-00010031,2025-08-07 09:22:41,US,Paid Search,Regular,Tablet
USR-00008755,2025-08-07 09:27:28,US,Social,Bargain,Mobile
USR-00020029,2025-08-07 09:28:02,UK,Email,Regular,Mobile
USR-00010081,2025-08-07 09:35:19,US,Email,Bargain,Desktop
USR-00017975,2025-08-07 09:50:45,US,Paid Search,Regular,Desktop
USR-00001263,2025-08-07 09:59:19,UK,Organic Search,Regular,Mobile
USR-00004109,2025-08-07 10:11:51,CA,Organic Search,Regular,Mobile
USR-00022193,2025-08-07 10:35:24,US,Organic Search,Bargain,Mobile
USR-00000994,2025-08-07 10:48:31,US,Paid Search,Regular,Mobile
USR-00015225,2025-08-07 10:50:11,US,Social,Regular,Mobile
USR-00014207,2025-08-07 11:29:11,US,Direct,Regular,Mobile
USR-00003008,2025-08-07 12:41:11,FR,Direct,Regular,Tablet
USR-00008945,2025-08-07 13:13:30,CA,Direct,Regular,Desktop
USR-00007683,2025-08-07 13:17:32,US,Social,Regular,Mobile
USR-00018423,2025-08-07 13:55:53,US,Organic Search,VIP,Desktop
USR-00028866,2025-08-07 13:58:46,US,Direct,Regular,Mobile
USR-00024283,2025-08-07 14:19:59,UK,Social,Regular,Desktop
USR-00019663,2025-08-07 14:36:56,FR,Organic Search,Regular,Mobile
USR-00009097,2025-08-07 14:45:33,US,Direct,Regular,Mobile
USR-00007967,2025-08-07 14:54:03,CA,Social,Regular,Desktop
USR-00019738,2025-08-07 14:59:12,UK,Email,Regular,Desktop
USR-00006964,2025-08-07 15:18:04,US,Direct,Regular,Desktop
USR-00000987,2025-08-07 15:28:08,UK,Organic Search,VIP,Tablet
USR-00002901,2025-08-07 15:31:08,US,Paid Search,VIP,Mobile
USR-00004310,2025-08-07 15:38:03,FR,Direct,Regular,Mobile
USR-00019308,2025-08-07 16:17:46,UK,Paid Search,Regular,Tablet
USR-00021773,2025-08-07 16:44:55,CA,Email,Regular,Mobile
USR-00029920,2025-08-07 16:53:33,US,Paid Search,Bargain,Desktop
USR-00011261,2025-08-07 17:06:54,FR,Organic Search,VIP,Desktop
USR-00003731,2025-08-07 17:11:38,UK,Paid Search,VIP,Mobile
USR-00029986,2025-08-07 17:13:37,US,Social,Regular,Mobile
USR-00020518,2025-08-07 17:25:25,US,Email,Regular,Desktop
USR-00021556,2025-08-07 17:48:08,US,Direct,Regular,Mobile
USR-00010229,2025-08-07 17:52:32,DE,Organic Search,Bargain,Desktop
USR-00022861,2025-08-07 18:06:22,CA,Social,VIP,Tablet
USR-00023737,2025-08-07 18:28:26,UK,Paid Search,Regular,Mobile
USR-00004291,2025-08-07 18:48:01,US,Paid Search,Bargain,Mobile
USR-00012625,2025-08-07 19:05:12,US,Direct,Regular,Mobile
USR-00014384,2025-08-07 19:16:27,UK,Direct,Regular,Tablet
USR-00014977,2025-08-07 19:23:42,US,Social,Regular,Mobile
USR-00020049,2025-08-07 20:16:12,CA,Paid Search,Regular,Mobile
USR-00028285,2025-08-07 20:20:01,US,Paid Search,Regular,Mobile
USR-00000801,2025-08-07 20:40:17,US,Organic Search,Regular,Desktop
USR-00008385,2025-08-07 20:48:43,UK,Email,Regular,Mobile
USR-00017744,2025-08-07 20:50:08,UK,Direct,VIP,Mobile
USR-00024085,2025-08-07 21:13:20,US,Organic Search,Regular,Mobile
USR-00014437,2025-08-07 21:23:39,US,Organic Search,Regular,Mobile
USR-00001557,2025-08-07 21:43:43,US,Paid Search,Regular,Desktop
USR-00029863,2025-08-07 21:53:11,AU,Email,Regular,Mobile
USR-00005536,2025-08-07 22:03:43,DE,Organic Search,Regular,Mobile
USR-00016965,2025-08-07 22:05:34,UK,Direct,Regular,Desktop
USR-00027497,2025-08-07 22:43:05,US,Organic Search,Regular,Desktop
USR-00021055,2025-08-07 22:52:09,US,Paid Search,Bargain,Mobile
USR-00023818,2025-08-07 23:19:13,US,Organic Search,Bargain,Mobile
USR-00011457,2025-08-07 23:43:11,US,Organic Search,Regular,Tablet
USR-00021800,2025-08-08 00:08:05,US,Paid Search,Regular,Mobile
USR-00012174,2025-08-08 00:09:52,AU,Direct,Bargain,Mobile
USR-00008368,2025-08-08 00:10:41,US,Direct,Bargain,Mobile
USR-00024485,2025-08-08 00:38:59,DE,Email,Regular,Mobile
USR-00022417,2025-08-08 00:44:53,DE,Email,Bargain,Mobile
USR-00004955,2025-08-08 01:10:44,US,Paid Search,Bargain,Desktop
USR-00020438,2025-08-08 01:36:03,US,Paid Search,Regular,Mobile
USR-00025314,2025-08-08 01:50:45,US,Organic Search,Regular,Mobile
USR-00016092,2025-08-08 02:14:14,US,Social,Bargain,Tablet
USR-00005139,2025-08-08 02:22:26,US,Direct,Regular,Mobile
USR-00014824,2025-08-08 02:46:09,FR,Social,Regular,Tablet
USR-00005008,2025-08-08 03:05:25,US,Social,Regular,Mobile
USR-00017294,2025-08-08 03:32:28,DE,Paid Search,Regular,Mobile
USR-00019552,2025-08-08 04:16:29,US,Paid Search,Regular,Mobile
USR-00006691,2025-08-08 04:43:26,US,Paid Search,VIP,Mobile
USR-00022247,2025-08-08 05:11:29,UK,Organic Search,Regular,Mobile
USR-00010809,2025-08-08 05:30:54,UK,Direct,Regular,Desktop
USR-00020934,2025-08-08 05:40:44,US,Organic Search,Bargain,Tablet
USR-00008174,2025-08-08 05:41:55,CA,Paid Search,Bargain,Desktop
USR-00000105,2025-08-08 06:11:01,US,Email,Regular,Mobile
USR-00010623,2025-08-08 06:23:43,UK,Paid Search,Regular,Mobile
USR-00007722,2025-08-08 06:25:27,US,Paid Search,VIP,Mobile
USR-00008861,2025-08-08 06:36:44,UK,Paid Search,Bargain,Mobile
USR-00001070,2025-08-08 06:41:38,FR,Paid Search,Regular,Mobile
USR-00016566,2025-08-08 08:22:35,CA,Organic Search,Bargain,Mobile
USR-00018464,2025-08-08 08:33:49,US,Direct,Regular,Mobile
USR-00014510,2025-08-08 08:46:05,US,Organic Search,Regular,Mobile
USR-00015945,2025-08-08 09:34:19,DE,Paid Search,Regular,Mobile
USR-00010883,2025-08-08 09:43:31,CA,Organic Search,Regular,Desktop
USR-00025550,2025-08-08 10:28:39,US,Organic Search,Regular,Mobile
USR-00022207,2025-08-08 10:50:40,CA,Paid Search,VIP,Desktop
USR-00010424,2025-08-08 11:01:59,CA,Direct,VIP,Mobile
USR-00003503,2025-08-08 11:02:03,US,Email,Regular,Mobile
USR-00008622,2025-08-08 11:09:14,UK,Email,Regular,Tablet
USR-00028154,2025-08-08 11:17:11,US,Direct,Regular,Mobile
USR-00015013,2025-08-08 11:37:18,FR,Paid Search,Regular,Desktop
USR-00028217,2025-08-08 11:41:38,UK,Organic Search,Regular,Mobile
USR-00004020,2025-08-08 11:42:38,US,Referral,Regular,Mobile
USR-00006056,2025-08-08 11:57:46,DE,Email,VIP,Desktop
USR-00028963,2025-08-08 12:07:17,US,Social,Regular,Mobile
USR-00010201,2025-08-08 12:29:03,US,Paid Search,Regular,Mobile
USR-00015626,2025-08-08 12:32:19,US,Direct,Regular,Mobile
USR-00026350,2025-08-08 13:00:08,UK,Organic Search,Regular,Mobile
USR-00003325,2025-08-08 13:05:51,US,Organic Search,Regular,Desktop
USR-00001426,2025-08-08 13:20:56,US,Direct,VIP,Desktop
USR-00011645,2025-08-08 13:30:44,FR,Organic Search,VIP,Desktop
USR-00006956,2025-08-08 14:36:49,DE,Paid Search,Bargain,Mobile
USR-00015235,2025-08-08 15:05:09,UK,Referral,Regular,Desktop
USR-00013143,2025-08-08 15:48:06,US,Social,Regular,Tablet
USR-00023784,2025-08-08 15:49:53,UK,Paid Search,Bargain,Mobile
USR-00016095,2025-08-08 15:50:32,US,Email,Regular,Mobile
USR-00006664,2025-08-08 15:59:11,US,Email,Bargain,Tablet
USR-00015578,2025-08-08 16:05:46,UK,Organic Search,Regular,Mobile
USR-00029382,2025-08-08 16:23:42,US,Direct,VIP,Desktop
USR-00006920,2025-08-08 16:26:42,CA,Paid Search,VIP,Mobile
USR-00007812,2025-08-08 16:43:42,DE,Paid Search,Regular,Tablet
USR-00014938,2025-08-08 17:39:12,US,Organic Search,Regular,Mobile
USR-00016509,2025-08-08 17:44:28,UK,Direct,Regular,Tablet
USR-00010706,2025-08-08 18:06:49,US,Paid Search,Regular,Desktop
USR-00002865,2025-08-08 18:07:54,UK,Paid Search,Regular,Desktop
USR-00017978,2025-08-08 18:15:10,US,Organic Search,Regular,Desktop
USR-00014886,2025-08-08 18:26:54,US,Paid Search,Regular,Mobile
USR-00000080,2025-08-08 18:29:21,UK,Organic Search,Regular,Desktop
USR-00008603,2025-08-08 18:44:33,DE,Paid Search,Bargain,Mobile
USR-00001546,2025-08-08 19:00:03,US,Paid Search,Regular,Mobile
USR-00020790,2025-08-08 19:01:38,AU,Social,Regular,Desktop
USR-00021304,2025-08-08 19:23:06,UK,Paid Search,Bargain,Desktop
USR-00020981,2025-08-08 20:22:56,UK,Direct,Regular,Mobile
USR-00006865,2025-08-08 21:15:23,UK,Direct,Regular,Tablet
USR-00021428,2025-08-08 21:21:18,AU,Direct,Regular,Mobile
USR-00027331,2025-08-08 21:27:19,CA,Direct,Bargain,Mobile
USR-00009498,2025-08-08 21:32:11,US,Paid Search,Regular,Mobile
USR-00026755,2025-08-08 22:47:17,UK,Paid Search,Bargain,Mobile
USR-00029466,2025-08-08 23:03:56,CA,Organic Search,VIP,Desktop
USR-00019619,2025-08-08 23:14:27,UK,Direct,Bargain,Desktop
USR-00010932,2025-08-08 23:18:57,UK,Organic Search,Regular,Desktop
USR-00007480,2025-08-08 23:32:40,US,Paid Search,Regular,Mobile
USR-00021070,2025-08-08 23:52:22,US,Paid Search,Regular,Mobile
USR-00004860,2025-08-09 00:16:46,DE,Organic Search,Regular,Mobile
USR-00011522,2025-08-09 00:39:14,CA,Referral,Bargain,Tablet
USR-00016522,2025-08-09 01:11:30,US,Paid Search,Bargain,Tablet
USR-00011447,2025-08-09 01:29:53,US,Organic Search,Regular,Mobile
USR-00013868,2025-08-09 01:51:20,US,Paid Search,VIP,Mobile
USR-00007239,2025-08-09 02:22:11,UK,Email,Regular,Mobile
USR-00016082,2025-08-09 02:42:43,AU,Paid Search,Bargain,Mobile
USR-00009294,2025-08-09 02:58:37,US,Social,Regular,Mobile
USR-00003085,2025-08-09 03:17:19,CA,Referral,Regular,Mobile
USR-00010104,2025-08-09 03:33:44,US,Organic Search,Regular,Desktop
USR-00017717,2025-08-09 04:01:35,AU,Social,Regular,Tablet
USR-00008994,2025-08-09 04:11:10,US,Direct,Regular,Mobile
USR-00000838,2025-08-09 05:02:03,US,Social,VIP,Desktop
USR-00028525,2025-08-09 05:02:46,CA,Organic Search,Regular,Desktop
USR-00025027,2025-08-09 05:14:58,AU,Paid Search,Regular,Mobile
USR-00003308,2025-08-09 05:32:27,UK,Email,Bargain,Mobile
USR-00025923,2025-08-09 06:05:44,US,Organic Search,VIP,Desktop
USR-00000353,2025-08-09 06:32:55,FR,Organic Search,Regular,Desktop
USR-00016210,2025-08-09 07:17:00,US,Paid Search,Regular,Mobile
USR-00014899,2025-08-09 07:23:21,US,Paid Search,Regular,Mobile
USR-00015783,2025-08-09 07:42:17,US,Social,Regular,Desktop
USR-00011260,2025-08-09 07:47:33,US,Paid Search,Regular,Mobile
USR-00026996,2025-08-09 07:51:46,US,Organic Search,Regular,Mobile
USR-00010077,2025-08-09 07:52:16,US,Paid Search,VIP,Desktop
USR-00015160,2025-08-09 08:15:14,AU,Paid Search,Regular,Desktop
USR-00023347,2025-08-09 08:27:50,US,Paid Search,VIP,Desktop
USR-00007882,2025-08-09 09:35:54,UK,Social,Regular,Mobile
USR-00027813,2025-08-09 09:38:42,US,Email,Regular,Mobile
USR-00028981,2025-08-09 09:43:17,FR,Organic Search,Regular,Mobile
USR-00009226,2025-08-09 10:00:36,CA,Email,Regular,Mobile
USR-00015607,2025-08-09 10:05:22,US,Direct,VIP,Mobile
USR-00006853,2025-08-09 10:07:27,US,Organic Search,Regular,Mobile
USR-00019230,2025-08-09 10:09:03,AU,Organic Search,Bargain,Mobile
USR-00018926,2025-08-09 10:11:22,FR,Organic Search,Bargain,Mobile
USR-00017426,2025-08-09 10:15:36,UK,Organic Search,Regular,Mobile
USR-00015863,2025-08-09 10:16:18,US,Social,Bargain,Mobile
USR-00023055,2025-08-09 11:23:46,FR,Paid Search,Regular,Mobile
USR-00026644,2025-08-09 11:39:07,UK,Organic Search,Regular,Mobile
USR-00028822,2025-08-09 11:52:48,US,Paid Search,Regular,Desktop
USR-00020206,2025-08-09 12:10:18,US,Organic Search,Regular,Desktop
USR-00018873,2025-08-09 12:23:07,CA,Paid Search,Regular,Desktop
USR-00005198,2025-08-09 12:55:07,FR,Organic Search,Regular,Mobile
USR-00023010,2025-08-09 13:15:42,UK,Referral,Regular,Mobile
USR-00011567,2025-08-09 14:06:55,UK,Email,Regular,Tablet
USR-00018126,2025-08-09 14:15:07,CA,Organic Search,VIP,Mobile
USR-00004688,2025-08-09 14:54:23,AU,Social,Bargain,Mobile
USR-00020170,2025-08-09 14:54:24,UK,Email,Regular,Mobile
USR-00028369,2025-08-09 14:55:19,AU,Social,Regular,Desktop
USR-00011976,2025-08-09 15:20:23,US,Paid Search,Regular,Desktop
USR-00016608,2025-08-09 15:22:56,US,Organic Search,Regular,Desktop
USR-00018532,2025-08-09 15:40:02,US,Organic Search,VIP,Desktop
USR-00005543,2025-08-09 16:01:11,US,Social,Regular,Mobile
USR-00002877,2025-08-09 16:03:14,FR,Social,Regular,Mobile
USR-00024215,2025-08-09 16:39:15,CA,Organic Search,Regular,Mobile
USR-00006234,2025-08-09 16:46:31,DE,Email,Regular,Mobile
USR-00002862,2025-08-09 17:27:56,CA,Referral,Regular,Mobile
USR-00000440,2025-08-09 18:01:11,UK,Direct,VIP,Mobile
USR-00021192,2025-08-09 18:18:33,US,Social,VIP,Mobile
USR-00006015,2025-08-09 19:14:03,DE,Organic Search,Regular,Desktop
USR-00011598,2025-08-09 19:24:04,US,Social,Regular,Mobile
USR-00009473,2025-08-09 19:44:10,CA,Paid Search,Regular,Mobile
USR-00014487,2025-08-09 20:09:40,CA,Referral,Regular,Desktop
USR-00025297,2025-08-09 20:13:35,US,Paid Search,Regular,Mobile
USR-00003301,2025-08-09 20:28:04,US,Organic Search,Regular,Desktop
USR-00029029,2025-08-09 20:49:19,UK,Organic Search,Regular,Desktop
USR-00027902,2025-08-09 21:02:11,FR,Referral,VIP,Mobile
USR-00028122,2025-08-09 21:24:30,AU,Direct,Bargain,Mobile
USR-00004610,2025-08-09 21:49:36,UK,Organic Search,Bargain,Mobile
USR-00008557,2025-08-09 22:35:32,DE,Organic Search,Bargain,Mobile
USR-00003960,2025-08-09 22:40:06,UK,Paid Search,Bargain,Mobile
USR-00028677,2025-08-09 22:43:08,AU,Email,Regular,Tablet
USR-00019418,2025-08-09 22:59:57,UK,Organic Search,Regular,Mobile
USR-00023543,2025-08-09 23:42:15,UK,Paid Search,Regular,Desktop
USR-00020341,2025-08-09 23:48:35,US,Email,Bargain,Mobile
USR-00027063,2025-08-09 23:53:19,UK,Email,Regular,Desktop
USR-00013640,2025-08-10 00:02:17,US,Organic Search,Bargain,Mobile
USR-00017574,2025-08-10 00:13:33,US,Referral,Regular,Mobile
USR-00015617,2025-08-10 00:33:59,US,Direct,Regular,Mobile
USR-00003317,2025-08-10 00:40:20,UK,Direct,Regular,Desktop
USR-00013510,2025-08-10 00:41:37,CA,Social,Regular,Mobile
USR-00012170,2025-08-10 01:14:28,US,Referral,Regular,Desktop
USR-00007745,2025-08-10 01:21:59,DE,Paid Search,Regular,Mobile
USR-00005831,2025-08-10 01:24:38,CA,Email,Regular,Desktop
USR-00002007,2025-08-10 01:28:25,CA,Paid Search,Regular,Mobile
USR-00022162,2025-08-10 01:41:32,UK,Social,Bargain,Tablet
USR-00029710,2025-08-10 01:58:15,CA,Organic Search,Regular,Tablet
USR-00021169,2025-08-10 02:12:15,US,Organic Search,Regular,Desktop
USR-00027403,2025-08-10 02:24:55,US,Paid Search,Bargain,Desktop
USR-00018881,2025-08-10 02:42:52,US,Paid Search,Bargain,Mobile
USR-00019373,2025-08-10 02:48:25,DE,Organic Search,Regular,Tablet
USR-00014329,2025-08-10 02:51:56,DE,Paid Search,Regular,Mobile
USR-00012407,2025-08-10 03:02:44,US,Referral,Regular,Tablet
USR-00025447,2025-08-10 03:12:11,UK,Social,Bargain,Desktop
USR-00018473,2025-08-10 03:17:04,UK,Social,Regular,Mobile
USR-00029676,2025-08-10 03:20:18,US,Direct,Bargain,Mobile
USR-00002557,2025-08-10 03:35:21,UK,Social,Bargain,Mobile
USR-00007578,2025-08-10 03:38:11,DE,Paid Search,Bargain,Mobile
USR-00017027,2025-08-10 03:40:59,FR,Social,Regular,Tablet
USR-00027323,2025-08-10 04:18:28,US,Organic Search,Regular,Desktop
USR-00004353,2025-08-10 04:18:31,US,Referral,Bargain,Mobile
USR-00027424,2025-08-10 04:23:07,CA,Direct,Regular,Tablet
USR-00023929,2025-08-10 04:26:38,FR,Direct,Regular,Mobile
USR-00020920,2025-08-10 05:07:30,US,Referral,Bargain,Desktop
USR-00005617,2025-08-10 05:28:25,UK,Email,Regular,Desktop
USR-00021564,2025-08-10 05:40:54,US,Email,VIP,Mobile
USR-00010862,2025-08-10 05:55:03,AU,Paid Search,Regular,Mobile
USR-00010831,2025-08-10 05:55:20,UK,Email,Bargain,Tablet
USR-00028043,2025-08-10 06:34:02,US,Paid Search,VIP,Tablet
USR-00008966,2025-08-10 06:37:15,UK,Organic Search,Bargain,Desktop
USR-00000474,2025-08-10 06:38:56,US,Social,Regular,Desktop
USR-00015337,2025-08-10 06:59:24,FR,Social,Regular,Tablet
USR-00018270,2025-08-10 07:04:08,UK,Paid Search,Regular,Mobile
USR-00000232,2025-08-10 07:13:38,US,Paid Search,Regular,Mobile
USR-00024536,2025-08-10 07:17:00,US,Direct,Regular,Mobile
USR-00013708,2025-08-10 07:18:59,CA,Paid Search,VIP,Tablet
USR-00012116,2025-08-10 07:26:33,UK,Direct,Bargain,Mobile
USR-00025586,2025-08-10 07:34:03,CA,Social,Regular,Mobile
USR-00023782,2025-08-10 07:38:51,FR,Social,VIP,Desktop
USR-00027026,2025-08-10 07:48:47,CA,Paid Search,Regular,Desktop
USR-00024169,2025-08-10 08:09:51,CA,Paid Search,Regular,Mobile
USR-00004174,2025-08-10 08:54:25,DE,Referral,Regular,Mobile
USR-00015200,2025-08-10 09:00:39,DE,Social,Bargain,Mobile
USR-00009179,2025-08-10 09:12:06,US,Paid Search,Regular,Desktop
USR-00019544,2025-08-10 09:21:30,US,Paid Search,Regular,Desktop
USR-00014127,2025-08-10 09:53:50,US,Paid Search,Regular,Mobile
USR-00014889,2025-08-10 10:11:25,US,Organic Search,Bargain,Mobile
USR-00023703,2025-08-10 10:13:32,UK,Social,Regular,Tablet
USR-00011557,2025-08-10 10:17:17,FR,Direct,Regular,Desktop
USR-00018932,2025-08-10 11:10:58,US,Paid Search,Bargain,Mobile
USR-00026007,2025-08-10 11:23:26,US,Paid Search,Regular,Mobile
USR-00014814,2025-08-10 11:23:49,US,Referral,Regular,Mobile
USR-00007994,2025-08-10 12:26:49,DE,Email,Regular,Mobile
USR-00019777,2025-08-10 12:40:19,US,Email,Bargain,Mobile
USR-00008574,2025-08-10 13:06:36,US,Direct,VIP,Mobile
USR-00003859,2025-08-10 13:18:43,CA,Direct,Regular,Mobile
USR-00028992,2025-08-10 13:29:31,UK,Organic Search,VIP,Mobile
USR-00018283,2025-08-10 13:38:52,US,Organic Search,Bargain,Desktop
USR-00024657,2025-08-10 13:42:26,UK,Paid Search,VIP,Mobile
USR-00013659,2025-08-10 13:42:39,US,Referral,Regular,Desktop
USR-00004092,2025-08-10 13:56:40,US,Email,Bargain,Mobile
USR-00015887,2025-08-10 13:58:05,US,Paid Search,Bargain,Desktop
USR-00004143,2025-08-10 14:41:55,US,Direct,VIP,Mobile
USR-00011906,2025-08-10 14:47:39,US,Social,VIP,Mobile
USR-00006185,2025-08-10 14:56:57,US,Organic Search,Regular,Mobile
USR-00004858,2025-08-10 14:59:28,US,Organic Search,Regular,Desktop
USR-00012775,2025-08-10 15:16:15,UK,Paid Search,Bargain,Desktop
USR-00024310,2025-08-10 15:30:25,US,Paid Search,VIP,Desktop
USR-00006081,2025-08-10 15:32:41,UK,Social,VIP,Mobile
USR-00006140,2025-08-10 15:41:59,UK,Organic Search,Regular,Desktop
USR-00017291,2025-08-10 15:46:17,FR,Paid Search,Bargain,Mobile
USR-00001806,2025-08-10 15:47:20,CA,Paid Search,Regular,Desktop
USR-00009069,2025-08-10 15:49:24,US,Organic Search,Regular,Desktop
USR-00017973,2025-08-10 15:51:18,CA,Direct,Regular,Desktop
USR-00021918,2025-08-10 16:05:45,CA,Paid Search,VIP,Mobile
USR-00005552,2025-08-10 17:00:38,US,Direct,Regular,Mobile
USR-00015374,2025-08-10 17:17:17,US,Direct,Regular,Desktop
USR-00014575,2025-08-10 17:57:31,DE,Direct,Regular,Desktop
USR-00027789,2025-08-10 18:25:11,CA,Social,Regular,Mobile
USR-00027776,2025-08-10 18:34:02,UK,Referral,Regular,Mobile
USR-00019640,2025-08-10 19:06:32,US,Social,Regular,Mobile
USR-00021902,2025-08-10 19:22:43,DE,Organic Search,Regular,Mobile
USR-00022720,2025-08-10 19:31:00,US,Organic Search,Regular,Desktop
USR-00013674,2025-08-10 20:07:48,AU,Organic Search,VIP,Mobile
USR-00022395,2025-08-10 20:13:20,DE,Organic Search,Regular,Desktop
USR-00007101,2025-08-10 20:25:11,US,Direct,VIP,Mobile
USR-00015437,2025-08-10 20:39:20,AU,Paid Search,Regular,Desktop
USR-00027137,2025-08-10 20:40:46,US,Social,Bargain,Mobile
USR-00018502,2025-08-10 21:08:24,US,Organic Search,VIP,Tablet
USR-00026886,2025-08-10 21:22:47,US,Organic Search,Bargain,Mobile
USR-00025235,2025-08-10 21:27:26,CA,Organic Search,Bargain,Mobile
USR-00011159,2025-08-10 21:34:29,CA,Paid Search,Regular,Mobile
USR-00024652,2025-08-10 21:44:41,US,Direct,Bargain,Mobile
USR-00004399,2025-08-10 21:48:22,US,Direct,Regular,Mobile
USR-00003789,2025-08-10 21:52:02,UK,Organic Search,Regular,Mobile
USR-00019358,2025-08-10 22:06:40,US,Email,Regular,Desktop
USR-00010617,2025-08-10 22:17:23,US,Paid Search,Bargain,Desktop
USR-00015134,2025-08-10 22:25:54,US,Direct,Regular,Desktop
USR-00020326,2025-08-10 22:28:41,US,Direct,Regular,Desktop
USR-00020519,2025-08-10 22:38:49,FR,Paid Search,Regular,Mobile
USR-00022116,2025-08-10 22:47:47,FR,Direct,Regular,Mobile
USR-00003264,2025-08-10 22:59:52,CA,Paid Search,VIP,Mobile
USR-00019065,2025-08-10 23:02:15,US,Social,Regular,Mobile
USR-00023489,2025-08-10 23:04:27,FR,Paid Search,Regular,Mobile
USR-00012459,2025-08-10 23:22:17,FR,Paid Search,Regular,Mobile
USR-00019030,2025-08-11 00:11:49,US,Organic Search,Bargain,Mobile
USR-00000905,2025-08-11 00:17:45,US,Referral,VIP,Desktop
USR-00011890,2025-08-11 00:18:50,US,Organic Search,VIP,Mobile
USR-00014848,2025-08-11 00:37:24,US,Organic Search,Regular,Mobile
USR-00014942,2025-08-11 00:55:25,UK,Organic Search,Bargain,Mobile
USR-00005949,2025-08-11 01:21:00,CA,Social,Regular,Desktop
USR-00024708,2025-08-11 01:37:04,US,Paid Search,Regular,Mobile
USR-00008620,2025-08-11 01:38:18,UK,Direct,Regular,Mobile
USR-00020641,2025-08-11 01:40:21,US,Organic Search,Regular,Tablet
USR-00018825,2025-08-11 02:07:44,US,Direct,Regular,Mobile
USR-00009682,2025-08-11 02:40:18,US,Social,Bargain,Mobile
USR-00020697,2025-08-11 02:44:14,AU,Paid Search,Regular,Mobile
USR-00026188,2025-08-11 02:44:30,CA,Paid Search,Regular,Mobile
USR-00018805,2025-08-11 02:57:42,UK,Email,Regular,Mobile
USR-00023845,2025-08-11 03:26:47,DE,Email,VIP,Mobile
USR-00004912,2025-08-11 03:26:52,US,Paid Search,Bargain,Tablet
USR-00019701,2025-08-11 03:33:34,UK,Organic Search,Regular,Mobile
USR-00002897,2025-08-11 03:43:01,US,Social,VIP,Desktop
USR-00026869,2025-08-11 04:00:22,CA,Organic Search,Regular,Mobile
USR-00028383,2025-08-11 04:19:41,US,Organic Search,Regular,Mobile
USR-00029352,2025-08-11 04:39:44,US,Organic Search,Regular,Desktop
USR-00016632,2025-08-11 05:06:34,FR,Organic Search,Regular,Mobile
USR-00009908,2025-08-11 05:19:10,CA,Email,Regular,Mobile
USR-00021537,2025-08-11 05:57:12,US,Referral,Regular,Mobile
USR-00004048,2025-08-11 06:10:06,DE,Organic Search,Regular,Mobile
USR-00006018,2025-08-11 07:35:45,US,Organic Search,Regular,Mobile
USR-00016766,2025-08-11 07:45:38,UK,Social,Bargain,Mobile
USR-00011005,2025-08-11 07:59:21,US,Email,VIP,Tablet
USR-00003879,2025-08-11 08:07:43,US,Organic Search,Regular,Mobile
USR-00015177,2025-08-11 08:18:13,DE,Email,Regular,Desktop
USR-00015014,2025-08-11 08:55:06,AU,Paid Search,Regular,Mobile
