session_id,user_id,session_start,session_end,device_type,country,traffic_source,channel,is_bounce,is_returning_user,is_new_user,ab_variant,experiment_id
SES-000073729,USR-00000265,2025-11-06 01:34:33,2025-11-06 01:37:14.120610558,Mobile,CA,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073730,USR-00014763,2025-11-06 01:35:26,2025-11-06 01:35:52.579952425,Mobile,UK,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073731,USR-00028278,2025-11-06 01:47:19,2025-11-06 01:51:14.730202328,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073732,USR-00007426,2025-11-06 01:47:26,2025-11-06 01:47:55.439898687,Desktop,CA,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073733,USR-00029025,2025-11-06 01:48:29,2025-11-06 01:49:07.784051935,Desktop,AU,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073734,USR-00024462,2025-11-06 01:55:23,2025-11-06 01:56:15.040309088,Mobile,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073735,USR-00016765,2025-11-06 01:59:38,2025-11-06 02:00:42.081170728,Desktop,UK,Referral,Referral,False,True,False,control,exp_checkout_streamline_v1
SES-000073736,USR-00007924,2025-11-06 02:03:27,2025-11-06 02:03:45.723606149,Desktop,CA,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073737,USR-00024754,2025-11-06 02:06:54,2025-11-06 02:07:43.264221125,Mobile,DE,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073738,USR-00006314,2025-11-06 02:17:32,2025-11-06 02:18:30.810290432,Tablet,AU,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073739,USR-00022035,2025-11-06 02:18:36,2025-11-06 02:19:43.918514165,Tablet,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073740,USR-00025324,2025-11-06 02:21:28,2025-11-06 02:21:48.272081308,Mobile,CA,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000073741,USR-00028468,2025-11-06 02:22:29,2025-11-06 02:22:56.644688878,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073742,USR-00024250,2025-11-06 02:22:56,2025-11-06 02:23:52.294834368,Mobile,AU,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073743,USR-00023588,2025-11-06 02:23:07,2025-11-06 02:26:18.114564088,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073744,USR-00029816,2025-11-06 02:25:20,2025-11-06 02:25:28.334987334,Mobile,UK,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073745,USR-00006344,2025-11-06 02:25:49,2025-11-06 02:26:47.090396029,Desktop,US,Social,Social,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073746,USR-00008485,2025-11-06 02:27:54,2025-11-06 02:28:18.157030378,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073747,USR-00014823,2025-11-06 02:28:21,2025-11-06 02:28:43.560547257,Mobile,US,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073748,USR-00004078,2025-11-06 02:29:28,2025-11-06 02:30:11.633206403,Mobile,AU,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073749,USR-00028219,2025-11-06 02:36:43,2025-11-06 02:37:47.547327389,Desktop,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073750,USR-00013583,2025-11-06 02:45:20,2025-11-06 02:47:24.916478416,Mobile,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073751,USR-00018008,2025-11-06 02:49:22,2025-11-06 02:49:46.392136683,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073752,USR-00015071,2025-11-06 02:49:54,2025-11-06 02:51:27.827141626,Desktop,US,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073753,USR-00023718,2025-11-06 02:51:31,2025-11-06 02:51:55.074983219,Mobile,CA,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073754,USR-00024624,2025-11-06 02:56:38,2025-11-06 02:58:50.541762699,Mobile,DE,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073755,USR-00012581,2025-11-06 03:01:39,2025-11-06 03:01:54.282194775,Desktop,DE,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073756,USR-00000996,2025-11-06 03:03:37,2025-11-06 03:04:10.122875684,Mobile,UK,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073757,USR-00020364,2025-11-06 03:03:38,2025-11-06 03:04:14.806175879,Mobile,CA,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073758,USR-00014670,2025-11-06 03:05:26,2025-11-06 03:06:05.602167754,Desktop,UK,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073759,USR-00010104,2025-11-06 03:07:04,2025-11-06 03:07:29.981056712,Desktop,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073760,USR-00003964,2025-11-06 03:12:10,2025-11-06 03:12:36.889153209,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073761,USR-00021178,2025-11-06 03:13:19,2025-11-06 03:13:46.242891964,Mobile,UK,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073762,USR-00029600,2025-11-06 03:17:51,2025-11-06 03:18:56.104914459,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073763,USR-00007410,2025-11-06 03:20:51,2025-11-06 03:20:56.018592580,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073764,USR-00003645,2025-11-06 03:20:58,2025-11-06 03:21:28.943516826,Mobile,UK,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073765,USR-00016131,2025-11-06 03:24:30,2025-11-06 03:25:03.734800784,Mobile,UK,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073766,USR-00005193,2025-11-06 03:27:55,2025-11-06 03:31:21.059290885,Tablet,DE,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073767,USR-00018153,2025-11-06 03:38:26,2025-11-06 03:38:55.031162468,Mobile,US,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073768,USR-00001676,2025-11-06 03:39:07,2025-11-06 03:40:01.021308771,Desktop,DE,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073769,USR-00003682,2025-11-06 03:40:48,2025-11-06 03:41:19.564886757,Mobile,CA,Email,Email,True,True,False,control,exp_checkout_streamline_v1
SES-000073770,USR-00018947,2025-11-06 03:44:49,2025-11-06 03:44:59.127917320,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073771,USR-00017327,2025-11-06 03:45:45,2025-11-06 03:46:10.096037412,Desktop,CA,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073772,USR-00006547,2025-11-06 03:45:55,2025-11-06 03:46:29.448115687,Desktop,US,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000073773,USR-00014156,2025-11-06 03:49:01,2025-11-06 03:49:50.864471937,Mobile,US,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073774,USR-00021310,2025-11-06 03:50:07,2025-11-06 03:50:41.489370193,Desktop,UK,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000073775,USR-00022012,2025-11-06 03:50:49,2025-11-06 03:53:39.482860549,Desktop,CA,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073776,USR-00001892,2025-11-06 03:55:44,2025-11-06 03:56:34.250165629,Mobile,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073777,USR-00024873,2025-11-06 03:58:45,2025-11-06 04:00:54.062673456,Mobile,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073778,USR-00006022,2025-11-06 04:06:24,2025-11-06 04:09:25.946281280,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073779,USR-00011876,2025-11-06 04:06:30,2025-11-06 04:06:57.208512910,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000073780,USR-00003287,2025-11-06 04:07:33,2025-11-06 04:07:46.262223094,Desktop,US,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000073781,USR-00014846,2025-11-06 04:07:45,2025-11-06 04:08:05.865916531,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073782,USR-00025923,2025-11-06 04:09:00,2025-11-06 04:10:33.874692822,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073783,USR-00002998,2025-11-06 04:11:47,2025-11-06 04:13:50.796214027,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073784,USR-00006044,2025-11-06 04:11:51,2025-11-06 04:12:32.584070498,Tablet,UK,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073785,USR-00025104,2025-11-06 04:14:48,2025-11-06 04:15:21.245572000,Mobile,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000073786,USR-00004423,2025-11-06 04:17:18,2025-11-06 04:18:12.451133115,Mobile,DE,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073787,USR-00011215,2025-11-06 04:20:11,2025-11-06 04:20:36.256638713,Mobile,UK,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073788,USR-00016513,2025-11-06 04:22:50,2025-11-06 04:23:18.605409192,Desktop,AU,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073789,USR-00009007,2025-11-06 04:29:29,2025-11-06 04:29:57.710034718,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073790,USR-00016142,2025-11-06 04:36:09,2025-11-06 04:36:15.307080340,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073791,USR-00019614,2025-11-06 04:39:36,2025-11-06 04:40:04.210694670,Desktop,CA,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000073792,USR-00029694,2025-11-06 04:57:22,2025-11-06 04:57:37.607839363,Mobile,AU,Social,Social,True,True,False,control,exp_checkout_streamline_v1
SES-000073793,USR-00021744,2025-11-06 05:04:45,2025-11-06 05:05:02.818652748,Mobile,US,Paid Search,Paid Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073794,USR-00029843,2025-11-06 05:06:04,2025-11-06 05:07:07.728797972,Mobile,AU,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073795,USR-00029978,2025-11-06 05:07:21,2025-11-06 05:11:05.128678644,Desktop,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073796,USR-00016493,2025-11-06 05:10:41,2025-11-06 05:15:42.226703312,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073797,USR-00029396,2025-11-06 05:16:06,2025-11-06 05:16:25.041596519,Mobile,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000073798,USR-00021143,2025-11-06 05:17:23,2025-11-06 05:18:20.330768996,Tablet,UK,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073799,USR-00027690,2025-11-06 05:23:55,2025-11-06 05:24:30.297174065,Mobile,CA,Referral,Referral,False,True,False,control,exp_checkout_streamline_v1
SES-000073800,USR-00010769,2025-11-06 05:25:28,2025-11-06 05:30:34.328228927,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073801,USR-00002126,2025-11-06 05:29:23,2025-11-06 05:29:53.917972212,Desktop,CA,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073802,USR-00017927,2025-11-06 05:30:12,2025-11-06 05:30:55.348998965,Desktop,UK,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073803,USR-00006999,2025-11-06 05:31:36,2025-11-06 05:33:08.652192008,Tablet,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073804,USR-00006057,2025-11-06 05:32:13,2025-11-06 05:32:30.176459927,Mobile,AU,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073805,USR-00008802,2025-11-06 05:36:01,2025-11-06 05:37:33.283208939,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073806,USR-00011716,2025-11-06 05:38:21,2025-11-06 05:38:55.066887147,Tablet,US,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073807,USR-00020382,2025-11-06 05:38:57,2025-11-06 05:39:36.757540664,Mobile,FR,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073808,USR-00005385,2025-11-06 05:40:12,2025-11-06 05:41:10.290547875,Desktop,FR,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073809,USR-00026173,2025-11-06 05:41:39,2025-11-06 05:42:04.375043112,Desktop,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073810,USR-00007916,2025-11-06 05:44:45,2025-11-06 05:46:39.257434628,Mobile,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073811,USR-00001007,2025-11-06 05:46:27,2025-11-06 05:50:40.643857666,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073812,USR-00000389,2025-11-06 05:46:53,2025-11-06 05:48:08.496784293,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073813,USR-00006604,2025-11-06 05:50:36,2025-11-06 05:51:55.575363907,Mobile,CA,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073814,USR-00005879,2025-11-06 05:50:45,2025-11-06 05:54:52.762029130,Mobile,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073815,USR-00004010,2025-11-06 05:51:29,2025-11-06 05:53:05.120711752,Desktop,DE,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073816,USR-00001957,2025-11-06 05:57:04,2025-11-06 05:57:28.000588789,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073817,USR-00011156,2025-11-06 05:59:07,2025-11-06 05:59:25.916834334,Mobile,CA,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000073818,USR-00006736,2025-11-06 06:01:07,2025-11-06 06:01:54.370751678,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073819,USR-00027164,2025-11-06 06:05:47,2025-11-06 06:06:17.179032700,Mobile,US,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073820,USR-00008290,2025-11-06 06:12:33,2025-11-06 06:12:46.165117568,Mobile,CA,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073821,USR-00004294,2025-11-06 06:17:36,2025-11-06 06:17:44.253492901,Mobile,US,Social,Social,True,True,False,control,exp_checkout_streamline_v1
SES-000073822,USR-00003549,2025-11-06 06:19:47,2025-11-06 06:20:35.938111126,Desktop,FR,Paid Search,Paid Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073823,USR-00024191,2025-11-06 06:20:52,2025-11-06 06:23:18.534781571,Desktop,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073824,USR-00018996,2025-11-06 06:21:29,2025-11-06 06:22:30.468946323,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073825,USR-00017714,2025-11-06 06:26:14,2025-11-06 06:26:38.581087242,Desktop,DE,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073826,USR-00020213,2025-11-06 06:27:44,2025-11-06 06:28:12.740350994,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073827,USR-00010330,2025-11-06 06:31:52,2025-11-06 06:32:11.523740153,Desktop,US,Paid Search,Paid Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073828,USR-00017515,2025-11-06 06:35:08,2025-11-06 06:36:08.214011320,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073829,USR-00005939,2025-11-06 06:35:47,2025-11-06 06:37:07.063991730,Mobile,FR,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073830,USR-00019388,2025-11-06 06:36:44,2025-11-06 06:37:25.929590919,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073831,USR-00026671,2025-11-06 06:41:37,2025-11-06 06:44:18.279970727,Desktop,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073832,USR-00015410,2025-11-06 06:46:55,2025-11-06 06:47:00.250897302,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073833,USR-00014540,2025-11-06 06:47:52,2025-11-06 06:48:41.480986972,Desktop,UK,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073834,USR-00008791,2025-11-06 06:48:58,2025-11-06 06:50:10.503426273,Mobile,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073835,USR-00028219,2025-11-06 06:50:05,2025-11-06 06:50:36.807865732,Desktop,UK,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073836,USR-00019494,2025-11-06 06:51:54,2025-11-06 06:54:43.192015678,Mobile,US,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073837,USR-00028832,2025-11-06 06:59:00,2025-11-06 07:01:20.796402424,Mobile,DE,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073838,USR-00002998,2025-11-06 07:08:48,2025-11-06 07:10:53.088274854,Mobile,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073839,USR-00009102,2025-11-06 07:14:51,2025-11-06 07:17:04.412191729,Mobile,UK,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073840,USR-00008072,2025-11-06 07:15:29,2025-11-06 07:16:55.368195037,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073841,USR-00018825,2025-11-06 07:16:15,2025-11-06 07:17:00.813039013,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073842,USR-00009009,2025-11-06 07:19:55,2025-11-06 07:21:04.224004002,Mobile,UK,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073843,USR-00028806,2025-11-06 07:23:13,2025-11-06 07:27:40.522714480,Desktop,CA,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073844,USR-00013238,2025-11-06 07:23:48,2025-11-06 07:24:12.512308192,Desktop,DE,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000073845,USR-00027675,2025-11-06 07:32:55,2025-11-06 07:33:37.401898357,Tablet,US,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000073846,USR-00013339,2025-11-06 07:33:53,2025-11-06 07:35:15.878647638,Mobile,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073847,USR-00000227,2025-11-06 07:37:00,2025-11-06 07:37:32.784809080,Mobile,CA,Social,Social,True,True,False,control,exp_checkout_streamline_v1
SES-000073848,USR-00000514,2025-11-06 07:37:46,2025-11-06 07:38:00.576062989,Tablet,UK,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073849,USR-00019874,2025-11-06 07:41:38,2025-11-06 07:42:41.122167531,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073850,USR-00002285,2025-11-06 07:42:06,2025-11-06 07:42:19.307594474,Mobile,UK,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073851,USR-00004037,2025-11-06 07:43:54,2025-11-06 07:44:10.341545150,Tablet,UK,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000073852,USR-00024078,2025-11-06 07:47:28,2025-11-06 07:47:46.093789053,Tablet,CA,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000073853,USR-00020099,2025-11-06 07:48:41,2025-11-06 07:49:13.800111738,Mobile,UK,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000073854,USR-00007373,2025-11-06 07:48:56,2025-11-06 07:49:38.414470591,Desktop,FR,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073855,USR-00001999,2025-11-06 07:53:57,2025-11-06 07:54:18.147299754,Mobile,US,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073856,USR-00013081,2025-11-06 07:55:02,2025-11-06 07:55:32.612318170,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073857,USR-00011757,2025-11-06 07:55:51,2025-11-06 07:56:06.283781543,Desktop,DE,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073858,USR-00025811,2025-11-06 07:56:40,2025-11-06 07:57:07.672776523,Mobile,DE,Social,Social,True,True,False,control,exp_checkout_streamline_v1
SES-000073859,USR-00001251,2025-11-06 08:02:48,2025-11-06 08:03:27.076517892,Desktop,CA,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073860,USR-00006506,2025-11-06 08:06:08,2025-11-06 08:06:24.936118162,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073861,USR-00011338,2025-11-06 08:07:07,2025-11-06 08:07:16.842969828,Mobile,CA,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073862,USR-00018728,2025-11-06 08:18:27,2025-11-06 08:19:08.598820534,Desktop,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073863,USR-00007978,2025-11-06 08:26:22,2025-11-06 08:27:00.016452127,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073864,USR-00019875,2025-11-06 08:27:49,2025-11-06 08:28:10.914311066,Desktop,US,Paid Search,Paid Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073865,USR-00000469,2025-11-06 08:32:31,2025-11-06 08:32:45.139562362,Mobile,UK,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073866,USR-00002085,2025-11-06 08:32:56,2025-11-06 08:37:18.266662375,Desktop,CA,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073867,USR-00010031,2025-11-06 08:34:35,2025-11-06 08:35:37.752589809,Tablet,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073868,USR-00001779,2025-11-06 08:36:13,2025-11-06 08:37:04.012137310,Tablet,DE,Organic Search,Organic Search,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073869,USR-00016943,2025-11-06 08:40:42,2025-11-06 08:45:47.892131504,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073870,USR-00025958,2025-11-06 08:42:31,2025-11-06 08:42:44.430181198,Mobile,US,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073871,USR-00021064,2025-11-06 08:43:30,2025-11-06 08:43:46.877488307,Tablet,US,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073872,USR-00008276,2025-11-06 08:50:42,2025-11-06 08:53:35.840436064,Tablet,AU,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073873,USR-00022723,2025-11-06 08:51:51,2025-11-06 08:52:31.220031490,Mobile,AU,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073874,USR-00018601,2025-11-06 09:10:48,2025-11-06 09:11:54.687542340,Tablet,US,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000073875,USR-00026433,2025-11-06 09:13:57,2025-11-06 09:14:56.399093969,Mobile,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000073876,USR-00029223,2025-11-06 09:19:12,2025-11-06 09:19:38.555648811,Mobile,US,Email,Email,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073877,USR-00017344,2025-11-06 09:19:34,2025-11-06 09:21:05.316756785,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073878,USR-00022491,2025-11-06 09:20:25,2025-11-06 09:21:12.470936395,Desktop,US,Organic Search,Organic Search,False,True,False,control,exp_checkout_streamline_v1
SES-000073879,USR-00014385,2025-11-06 09:26:35,2025-11-06 09:27:05.768575693,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073880,USR-00016190,2025-11-06 09:31:10,2025-11-06 09:31:35.317213075,Mobile,DE,Paid Search,Paid Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073881,USR-00004890,2025-11-06 09:38:12,2025-11-06 09:38:45.114351269,Tablet,US,Social,Social,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073882,USR-00007357,2025-11-06 09:38:42,2025-11-06 09:39:01.571221736,Mobile,US,Organic Search,Organic Search,True,True,False,control,exp_checkout_streamline_v1
SES-000073883,USR-00012081,2025-11-06 09:45:58,2025-11-06 09:48:26.310146593,Desktop,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073884,USR-00028358,2025-11-06 09:47:29,2025-11-06 09:48:08.512407187,Mobile,US,Direct,Direct,False,True,False,control,exp_checkout_streamline_v1
SES-000073885,USR-00017668,2025-11-06 09:48:30,2025-11-06 09:49:00.267892395,Mobile,US,Direct,Direct,True,True,False,control,exp_checkout_streamline_v1
SES-000073886,USR-00021168,2025-11-06 09:49:10,2025-11-06 09:49:47.495901002,Mobile,US,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073887,USR-00019204,2025-11-06 09:54:08,2025-11-06 09:55:06.221541562,Mobile,UK,Email,Email,False,True,False,control,exp_checkout_streamline_v1
SES-000073888,USR-00015296,2025-11-06 09:55:33,2025-11-06 09:55:59.673736058,Mobile,US,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000073889,USR-00007148,2025-11-06 09:58:56,2025-11-06 09:59:47.867674036,Desktop,US,Direct,Direct,False,True,False,treatment,exp_checkout_streamline_v1
SES-000073890,USR-00011536,2025-11-06 09:59:33,2025-11-06 10:00:04.184894621,Desktop,US,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073891,USR-00013309,2025-11-06 09:59:40,2025-11-06 09:59:58.873961544,Tablet,DE,Organic Search,Organic Search,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073892,USR-00029132,2025-11-06 10:04:56,2025-11-06 10:05:06.622722916,Mobile,US,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073893,USR-00016636,2025-11-06 10:06:26,2025-11-06 10:06:55.939551462,Mobile,CA,Direct,Direct,True,True,False,treatment,exp_checkout_streamline_v1
SES-000073894,USR-00012889,2025-11-06 10:06:43,2025-11-06 10:08:08.142851332,Mobile,US,Email,Email,False,True,False,treatment,exp_checkout_streamline_v1
