order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,total_item_price,line_profit
ITM-000010141,ORD-00007344,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010142,ORD-00007345,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000010143,ORD-00007346,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010144,ORD-00007347,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000010145,ORD-00007348,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000010146,ORD-00007348,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000010147,ORD-00007349,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000010148,ORD-00007349,PRD-00053,2,47.99,23.38,95.98,95.98,49.22
ITM-000010149,ORD-00007350,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000010150,ORD-00007351,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000010151,ORD-00007352,PRD-00023,2,31.99,14.2,63.98,63.98,35.58
ITM-000010152,ORD-00007352,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000010153,ORD-00007352,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000010154,ORD-00007353,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000010155,ORD-00007353,PRD-00035,3,100.99,39.04,302.97,302.97,185.85
ITM-000010156,ORD-00007354,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000010157,ORD-00007355,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000010158,ORD-00007356,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000010159,ORD-00007357,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000010160,ORD-00007358,PRD-00043,3,105.99,49.95,317.97,317.97,168.12
ITM-000010161,ORD-00007358,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000010162,ORD-00007359,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010163,ORD-00007360,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000010164,ORD-00007361,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000010165,ORD-00007361,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000010166,ORD-00007362,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000010167,ORD-00007362,PRD-00007,2,316.99,172.8,633.98,633.98,288.38
ITM-000010168,ORD-00007362,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000010169,ORD-00007363,PRD-00056,1,135.49,71.03,135.49,135.49,64.46
ITM-000010170,ORD-00007364,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000010171,ORD-00007365,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010172,ORD-00007366,PRD-00094,2,245.99,110.0,491.98,491.98,271.98
ITM-000010173,ORD-00007367,PRD-00037,1,41.99,15.18,41.99,41.99,26.81
ITM-000010174,ORD-00007368,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000010175,ORD-00007368,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010176,ORD-00007369,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000010177,ORD-00007370,PRD-00039,3,40.99,18.26,122.97,122.97,68.19
ITM-000010178,ORD-00007370,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000010179,ORD-00007370,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000010180,ORD-00007371,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010181,ORD-00007372,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010182,ORD-00007373,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010183,ORD-00007374,PRD-00029,2,94.49,33.63,188.98,188.98,121.72
ITM-000010184,ORD-00007375,PRD-00032,3,42.49,17.54,127.47,127.47,74.85
ITM-000010185,ORD-00007376,PRD-00070,2,64.99,25.31,129.98,129.98,79.36
ITM-000010186,ORD-00007376,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000010187,ORD-00007377,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000010188,ORD-00007378,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000010189,ORD-00007379,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000010190,ORD-00007380,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000010191,ORD-00007381,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000010192,ORD-00007382,PRD-00017,2,244.99,144.79,489.98,489.98,200.4
ITM-000010193,ORD-00007383,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000010194,ORD-00007384,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000010195,ORD-00007385,PRD-00078,2,25.99,9.37,51.98,51.98,33.24
ITM-000010196,ORD-00007385,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000010197,ORD-00007385,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000010198,ORD-00007386,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000010199,ORD-00007387,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000010200,ORD-00007388,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000010201,ORD-00007389,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010202,ORD-00007390,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000010203,ORD-00007390,PRD-00040,2,98.99,45.24,197.98,197.98,107.5
ITM-000010204,ORD-00007391,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000010205,ORD-00007392,PRD-00052,3,118.49,48.71,355.47,355.47,209.34
ITM-000010206,ORD-00007392,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000010207,ORD-00007392,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000010208,ORD-00007393,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000010209,ORD-00007394,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000010210,ORD-00007394,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000010211,ORD-00007394,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000010212,ORD-00007395,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010213,ORD-00007396,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000010214,ORD-00007397,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000010215,ORD-00007398,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000010216,ORD-00007399,PRD-00098,2,199.49,113.09,398.98,398.98,172.8
ITM-000010217,ORD-00007400,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000010218,ORD-00007400,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000010219,ORD-00007401,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000010220,ORD-00007402,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000010221,ORD-00007403,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010222,ORD-00007404,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000010223,ORD-00007405,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000010224,ORD-00007405,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000010225,ORD-00007406,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010226,ORD-00007406,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000010227,ORD-00007407,PRD-00001,1,320.99,176.63,320.99,320.99,144.36
ITM-000010228,ORD-00007408,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000010229,ORD-00007409,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000010230,ORD-00007410,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000010231,ORD-00007410,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000010232,ORD-00007411,PRD-00055,2,74.99,31.61,149.98,149.98,86.76
ITM-000010233,ORD-00007411,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000010234,ORD-00007412,PRD-00097,2,167.49,87.54,334.98,334.98,159.9
ITM-000010235,ORD-00007413,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000010236,ORD-00007413,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010237,ORD-00007414,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000010238,ORD-00007415,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000010239,ORD-00007416,PRD-00078,1,25.99,9.37,25.99,25.99,16.62
ITM-000010240,ORD-00007416,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000010241,ORD-00007417,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000010242,ORD-00007418,PRD-00075,2,56.99,20.25,113.98,113.98,73.48
ITM-000010243,ORD-00007419,PRD-00014,2,337.99,200.36,675.98,675.98,275.26
ITM-000010244,ORD-00007420,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010245,ORD-00007421,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010246,ORD-00007421,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000010247,ORD-00007421,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000010248,ORD-00007422,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000010249,ORD-00007422,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000010250,ORD-00007423,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000010251,ORD-00007424,PRD-00003,2,350.49,212.61,700.98,700.98,275.76
ITM-000010252,ORD-00007425,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000010253,ORD-00007426,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000010254,ORD-00007427,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010255,ORD-00007428,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000010256,ORD-00007429,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010257,ORD-00007430,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000010258,ORD-00007430,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000010259,ORD-00007431,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000010260,ORD-00007432,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010261,ORD-00007433,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010262,ORD-00007433,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000010263,ORD-00007433,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000010264,ORD-00007434,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000010265,ORD-00007435,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000010266,ORD-00007435,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000010267,ORD-00007436,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000010268,ORD-00007436,PRD-00034,2,34.99,12.79,69.98,69.98,44.4
ITM-000010269,ORD-00007436,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010270,ORD-00007437,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000010271,ORD-00007438,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000010272,ORD-00007439,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000010273,ORD-00007440,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000010274,ORD-00007441,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010275,ORD-00007442,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000010276,ORD-00007443,PRD-00011,2,179.99,102.31,359.98,359.98,155.36
ITM-000010277,ORD-00007444,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000010278,ORD-00007444,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000010279,ORD-00007445,PRD-00019,1,339.99,208.97,339.99,339.99,131.02
ITM-000010280,ORD-00007446,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000010281,ORD-00007447,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010282,ORD-00007448,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000010283,ORD-00007448,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000010284,ORD-00007448,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000010285,ORD-00007449,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010286,ORD-00007450,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010287,ORD-00007450,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000010288,ORD-00007451,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010289,ORD-00007451,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000010290,ORD-00007451,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000010291,ORD-00007452,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000010292,ORD-00007453,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000010293,ORD-00007453,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000010294,ORD-00007453,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000010295,ORD-00007454,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000010296,ORD-00007455,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000010297,ORD-00007455,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000010298,ORD-00007455,PRD-00073,1,84.49,28.1,84.49,84.49,56.39
ITM-000010299,ORD-00007456,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000010300,ORD-00007456,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000010301,ORD-00007457,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010302,ORD-00007458,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000010303,ORD-00007458,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000010304,ORD-00007458,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000010305,ORD-00007459,PRD-00001,2,320.99,176.63,641.98,641.98,288.72
ITM-000010306,ORD-00007459,PRD-00012,2,374.49,207.75,748.98,748.98,333.48
ITM-000010307,ORD-00007459,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000010308,ORD-00007460,PRD-00091,3,42.99,22.68,128.97,128.97,60.93
ITM-000010309,ORD-00007461,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000010310,ORD-00007462,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000010311,ORD-00007462,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000010312,ORD-00007463,PRD-00089,2,31.99,18.14,63.98,63.98,27.7
ITM-000010313,ORD-00007463,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010314,ORD-00007464,PRD-00068,2,37.49,12.61,74.98,74.98,49.76
ITM-000010315,ORD-00007465,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000010316,ORD-00007465,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010317,ORD-00007465,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000010318,ORD-00007466,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000010319,ORD-00007466,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000010320,ORD-00007466,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000010321,ORD-00007467,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000010322,ORD-00007467,PRD-00063,1,70.49,27.76,70.49,70.49,42.73
ITM-000010323,ORD-00007468,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000010324,ORD-00007468,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010325,ORD-00007469,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000010326,ORD-00007469,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010327,ORD-00007470,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000010328,ORD-00007470,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000010329,ORD-00007471,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000010330,ORD-00007472,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000010331,ORD-00007473,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010332,ORD-00007474,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000010333,ORD-00007475,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000010334,ORD-00007476,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000010335,ORD-00007477,PRD-00064,2,24.99,6.91,49.98,49.98,36.16
ITM-000010336,ORD-00007478,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000010337,ORD-00007479,PRD-00001,1,320.99,176.63,320.99,320.99,144.36
ITM-000010338,ORD-00007479,PRD-00097,1,167.49,87.54,167.49,167.49,79.95
ITM-000010339,ORD-00007480,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010340,ORD-00007481,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010341,ORD-00007481,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010342,ORD-00007482,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000010343,ORD-00007483,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000010344,ORD-00007484,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010345,ORD-00007485,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000010346,ORD-00007486,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000010347,ORD-00007487,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000010348,ORD-00007488,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000010349,ORD-00007488,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000010350,ORD-00007489,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000010351,ORD-00007490,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000010352,ORD-00007490,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010353,ORD-00007490,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000010354,ORD-00007491,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000010355,ORD-00007492,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000010356,ORD-00007493,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000010357,ORD-00007494,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010358,ORD-00007494,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000010359,ORD-00007495,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000010360,ORD-00007495,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000010361,ORD-00007496,PRD-00002,1,203.99,113.88,203.99,203.99,90.11
ITM-000010362,ORD-00007496,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000010363,ORD-00007497,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000010364,ORD-00007498,PRD-00008,2,325.99,186.16,651.98,651.98,279.66
ITM-000010365,ORD-00007499,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010366,ORD-00007500,PRD-00050,3,173.99,93.04,521.97,521.97,242.85
ITM-000010367,ORD-00007501,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000010368,ORD-00007502,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000010369,ORD-00007503,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000010370,ORD-00007503,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010371,ORD-00007504,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010372,ORD-00007504,PRD-00037,1,41.99,15.18,41.99,41.99,26.81
ITM-000010373,ORD-00007505,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000010374,ORD-00007506,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000010375,ORD-00007506,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010376,ORD-00007507,PRD-00002,2,203.99,113.88,407.98,407.98,180.22
ITM-000010377,ORD-00007507,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000010378,ORD-00007508,PRD-00006,1,391.99,223.93,391.99,391.99,168.06
ITM-000010379,ORD-00007509,PRD-00084,2,31.99,15.58,63.98,63.98,32.82
ITM-000010380,ORD-00007510,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000010381,ORD-00007510,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000010382,ORD-00007511,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000010383,ORD-00007512,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000010384,ORD-00007513,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000010385,ORD-00007514,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010386,ORD-00007515,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010387,ORD-00007515,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000010388,ORD-00007515,PRD-00089,1,31.99,18.14,31.99,31.99,13.85
ITM-000010389,ORD-00007516,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000010390,ORD-00007517,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000010391,ORD-00007518,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000010392,ORD-00007518,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000010393,ORD-00007518,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000010394,ORD-00007519,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000010395,ORD-00007520,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000010396,ORD-00007520,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000010397,ORD-00007521,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000010398,ORD-00007522,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010399,ORD-00007523,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000010400,ORD-00007524,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000010401,ORD-00007524,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000010402,ORD-00007525,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000010403,ORD-00007526,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000010404,ORD-00007527,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000010405,ORD-00007527,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010406,ORD-00007527,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000010407,ORD-00007528,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000010408,ORD-00007528,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000010409,ORD-00007529,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000010410,ORD-00007529,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000010411,ORD-00007530,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000010412,ORD-00007531,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000010413,ORD-00007532,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000010414,ORD-00007533,PRD-00073,2,84.49,28.1,168.98,168.98,112.78
ITM-000010415,ORD-00007533,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010416,ORD-00007534,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010417,ORD-00007535,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010418,ORD-00007536,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000010419,ORD-00007537,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000010420,ORD-00007538,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000010421,ORD-00007538,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000010422,ORD-00007538,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000010423,ORD-00007539,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000010424,ORD-00007540,PRD-00037,1,41.99,15.18,41.99,41.99,26.81
ITM-000010425,ORD-00007540,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000010426,ORD-00007540,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000010427,ORD-00007541,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000010428,ORD-00007542,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000010429,ORD-00007542,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000010430,ORD-00007543,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000010431,ORD-00007544,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000010432,ORD-00007545,PRD-00088,3,211.99,101.84,635.97,635.97,330.45
ITM-000010433,ORD-00007545,PRD-00100,1,143.99,66.17,143.99,143.99,77.82
ITM-000010434,ORD-00007546,PRD-00010,2,207.99,120.07,415.98,415.98,175.84
ITM-000010435,ORD-00007547,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010436,ORD-00007548,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000010437,ORD-00007549,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000010438,ORD-00007550,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010439,ORD-00007551,PRD-00094,2,245.99,110.0,491.98,491.98,271.98
ITM-000010440,ORD-00007552,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000010441,ORD-00007553,PRD-00060,1,176.49,84.75,176.49,176.49,91.74
ITM-000010442,ORD-00007553,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000010443,ORD-00007554,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000010444,ORD-00007554,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000010445,ORD-00007554,PRD-00032,2,42.49,17.54,84.98,84.98,49.9
ITM-000010446,ORD-00007555,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000010447,ORD-00007556,PRD-00077,2,22.99,8.27,45.98,45.98,29.44
ITM-000010448,ORD-00007557,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000010449,ORD-00007558,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000010450,ORD-00007559,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
