order_id,session_id,user_id,order_date,order_timestamp,subtotal,tax_amount,shipping_fee,discount_amount,total_amount,payment_method,status,ab_variant
ORD-00008698,SES-000089890,USR-00015905,2025-12-09,2025-12-09 02:21:04.482353501,145.98,12.04,0.0,0.0,158.02,Apple Pay,completed,control
ORD-00008699,SES-000089896,USR-00029342,2025-12-09,2025-12-09 02:27:17.022588086,987.96,73.36,0.0,98.8,962.52,PayPal,completed,treatment
ORD-00008700,SES-000089906,USR-00025345,2025-12-09,2025-12-09 03:01:27.376440939,83.49,6.89,0.0,0.0,90.38,PayPal,completed,treatment
ORD-00008701,SES-000089907,USR-00011745,2025-12-09,2025-12-09 03:03:20.078151481,46.49,3.45,5.99,4.65,51.28,Credit Card,completed,treatment
ORD-00008702,SES-000089916,USR-00011191,2025-12-09,2025-12-09 03:30:46.105090032,152.99,11.36,0.0,15.3,149.05,Apple Pay,completed,treatment
ORD-00008703,SES-000089920,USR-00006691,2025-12-09,2025-12-09 03:38:17.282143341,213.48,15.85,0.0,21.35,207.98,Apple Pay,completed,control
ORD-00008704,SES-000089932,USR-00002496,2025-12-09,2025-12-09 04:28:28.324252725,24.99,1.96,5.99,1.25,31.69,Credit Card,completed,treatment
ORD-00008705,SES-000089940,USR-00025704,2025-12-09,2025-12-09 05:10:30.833408338,105.99,8.74,0.0,0.0,114.73,Klarna,completed,control
ORD-00008706,SES-000089955,USR-00023598,2025-12-09,2025-12-09 05:50:30.951536759,244.99,20.21,0.0,0.0,265.2,Credit Card,completed,control
ORD-00008707,SES-000089956,USR-00008376,2025-12-09,2025-12-09 05:59:22.094560885,135.49,10.06,0.0,13.55,132.0,Credit Card,completed,treatment
ORD-00008708,SES-000089958,USR-00004238,2025-12-09,2025-12-09 06:05:11.898792935,199.98,14.85,0.0,20.0,194.83,Credit Card,completed,control
ORD-00008709,SES-000089970,USR-00018663,2025-12-09,2025-12-09 06:24:27.281873872,219.98,16.33,0.0,22.0,214.31,PayPal,completed,control
ORD-00008710,SES-000089973,USR-00016398,2025-12-09,2025-12-09 06:34:14.112325896,105.99,7.87,0.0,10.6,103.26,Apple Pay,completed,treatment
ORD-00008711,SES-000089986,USR-00020704,2025-12-09,2025-12-09 07:39:08.410890192,43.99,3.63,5.99,0.0,53.61,Credit Card,completed,control
ORD-00008712,SES-000089998,USR-00029979,2025-12-09,2025-12-09 08:21:12.755948644,49.98,4.12,5.99,0.0,60.09,Apple Pay,completed,treatment
ORD-00008713,SES-000089999,USR-00022813,2025-12-09,2025-12-09 08:21:15.062070986,667.96,49.6,0.0,66.8,650.76,Credit Card,completed,control
ORD-00008714,SES-000090001,USR-00006247,2025-12-09,2025-12-09 08:28:26.800426685,320.99,23.83,0.0,32.1,312.72,Apple Pay,completed,treatment
ORD-00008715,SES-000090018,USR-00021395,2025-12-09,2025-12-09 09:02:11.135929297,24.99,1.86,5.99,2.5,30.34,Credit Card,completed,control
ORD-00008716,SES-000090031,USR-00009848,2025-12-09,2025-12-09 09:22:28.597787698,276.48,22.81,0.0,0.0,299.29,PayPal,completed,treatment
ORD-00008717,SES-000090040,USR-00019597,2025-12-09,2025-12-09 09:46:47.128010180,43.99,3.27,5.99,4.4,48.85,PayPal,completed,treatment
ORD-00008718,SES-000090045,USR-00016757,2025-12-09,2025-12-09 10:07:52.771307319,294.49,21.87,0.0,29.45,286.91,Apple Pay,completed,control
ORD-00008719,SES-000090048,USR-00025104,2025-12-09,2025-12-09 10:12:23.665686488,431.98,32.07,0.0,43.2,420.85,Credit Card,completed,treatment
ORD-00008720,SES-000090049,USR-00001453,2025-12-09,2025-12-09 10:14:40.516756985,275.99,20.49,0.0,27.6,268.88,Credit Card,completed,treatment
ORD-00008721,SES-000090050,USR-00016418,2025-12-09,2025-12-09 10:13:48.615472938,375.98,27.92,0.0,37.6,366.3,Apple Pay,completed,treatment
ORD-00008722,SES-000090051,USR-00010550,2025-12-09,2025-12-09 10:16:41.623473653,72.99,5.42,5.99,7.3,77.1,Credit Card,completed,control
ORD-00008723,SES-000090055,USR-00022398,2025-12-09,2025-12-09 10:22:56.977779090,164.97,13.61,0.0,0.0,178.58,Apple Pay,completed,treatment
ORD-00008724,SES-000090059,USR-00028756,2025-12-09,2025-12-09 10:26:22.514461536,73.99,5.49,5.99,7.4,78.07,Apple Pay,completed,control
ORD-00008725,SES-000090061,USR-00012703,2025-12-09,2025-12-09 10:32:32.458303747,105.99,7.87,0.0,10.6,103.26,Credit Card,completed,control
ORD-00008726,SES-000090071,USR-00026942,2025-12-09,2025-12-09 10:57:12.073278969,491.98,40.59,0.0,0.0,532.57,Credit Card,completed,control
ORD-00008727,SES-000090074,USR-00021419,2025-12-09,2025-12-09 11:14:54.088110664,153.47,12.66,0.0,0.0,166.13,PayPal,completed,treatment
ORD-00008728,SES-000090087,USR-00012529,2025-12-09,2025-12-09 12:07:46.521540321,361.96,26.88,0.0,36.2,352.64,Klarna,completed,treatment
ORD-00008729,SES-000090120,USR-00000595,2025-12-09,2025-12-09 13:35:18.785104099,272.96,20.27,0.0,27.3,265.93,PayPal,completed,treatment
ORD-00008730,SES-000090122,USR-00021302,2025-12-09,2025-12-09 13:44:39.068287295,214.99,15.96,0.0,21.5,209.45,Klarna,completed,control
ORD-00008731,SES-000090129,USR-00014992,2025-12-09,2025-12-09 14:03:03.192410745,100.99,7.5,0.0,10.1,98.39,Credit Card,completed,treatment
ORD-00008732,SES-000090138,USR-00023300,2025-12-09,2025-12-09 14:27:02.418978446,244.48,19.16,0.0,12.22,251.42,Apple Pay,completed,treatment
ORD-00008733,SES-000090139,USR-00005998,2025-12-09,2025-12-09 14:31:33.157714848,214.99,17.74,0.0,0.0,232.73,PayPal,completed,treatment
ORD-00008734,SES-000090142,USR-00011663,2025-12-09,2025-12-09 14:43:11.756779594,269.98,20.05,0.0,27.0,263.03,Credit Card,completed,control
ORD-00008735,SES-000090146,USR-00014544,2025-12-09,2025-12-09 15:06:25.869212934,52.99,4.15,5.99,2.65,60.48,Credit Card,completed,control
ORD-00008736,SES-000090148,USR-00023705,2025-12-09,2025-12-09 15:11:27.659480455,44.99,3.34,5.99,4.5,49.82,Credit Card,completed,control
ORD-00008737,SES-000090151,USR-00020775,2025-12-09,2025-12-09 15:14:31.948718757,137.99,11.38,0.0,0.0,149.37,Klarna,completed,treatment
ORD-00008738,SES-000090157,USR-00026921,2025-12-09,2025-12-09 15:33:33.715781893,245.99,18.26,0.0,24.6,239.65,PayPal,completed,treatment
ORD-00008739,SES-000090159,USR-00022652,2025-12-09,2025-12-09 15:38:56.714190437,157.98,13.03,0.0,0.0,171.01,Credit Card,completed,treatment
ORD-00008740,SES-000090179,USR-00000773,2025-12-09,2025-12-09 16:34:13.929345509,347.98,28.71,0.0,0.0,376.69,Credit Card,completed,control
ORD-00008741,SES-000090185,USR-00002846,2025-12-09,2025-12-09 16:50:35.721588507,164.97,12.25,0.0,16.5,160.72,PayPal,completed,control
ORD-00008742,SES-000090186,USR-00023743,2025-12-09,2025-12-09 16:53:55.478164578,776.46,64.06,0.0,0.0,840.52,Klarna,completed,control
ORD-00008743,SES-000090194,USR-00012458,2025-12-09,2025-12-09 17:17:00.791237081,51.99,4.29,5.99,0.0,62.27,Credit Card,completed,control
ORD-00008744,SES-000090198,USR-00028755,2025-12-09,2025-12-09 17:20:36.197940174,77.49,6.39,0.0,0.0,83.88,Credit Card,completed,treatment
ORD-00008745,SES-000090204,USR-00001805,2025-12-09,2025-12-09 17:32:53.478580609,204.99,15.22,0.0,20.5,199.71,Apple Pay,completed,treatment
ORD-00008746,SES-000090205,USR-00018879,2025-12-09,2025-12-09 17:38:51.119404061,51.99,4.07,5.99,2.6,59.45,PayPal,completed,treatment
ORD-00008747,SES-000090215,USR-00009593,2025-12-09,2025-12-09 18:16:55.878272957,98.99,7.35,0.0,9.9,96.44,Credit Card,completed,treatment
ORD-00008748,SES-000090217,USR-00003618,2025-12-09,2025-12-09 18:25:20.481271308,87.98,7.26,0.0,0.0,95.24,Credit Card,completed,treatment
ORD-00008749,SES-000090218,USR-00021996,2025-12-09,2025-12-09 18:25:30.092867900,495.94,40.92,0.0,0.0,536.86,PayPal,completed,control
ORD-00008750,SES-000090225,USR-00023247,2025-12-09,2025-12-09 18:49:53.383527069,77.49,6.39,0.0,0.0,83.88,Apple Pay,completed,control
ORD-00008751,SES-000090229,USR-00008937,2025-12-09,2025-12-09 19:06:42.265833925,224.48,16.67,0.0,22.45,218.7,Apple Pay,completed,control
ORD-00008752,SES-000090240,USR-00017159,2025-12-09,2025-12-09 19:28:53.370541849,70.49,5.82,5.99,0.0,82.3,PayPal,completed,control
ORD-00008753,SES-000090269,USR-00017022,2025-12-09,2025-12-09 20:43:46.762548862,16.99,1.26,5.99,1.7,22.54,Credit Card,completed,treatment
ORD-00008754,SES-000090279,USR-00014534,2025-12-09,2025-12-09 21:21:34.084568381,162.48,13.4,0.0,0.0,175.88,PayPal,completed,control
ORD-00008755,SES-000090284,USR-00016159,2025-12-09,2025-12-09 21:34:23.572488808,221.98,16.48,0.0,22.2,216.26,Credit Card,completed,treatment
ORD-00008756,SES-000090306,USR-00013423,2025-12-09,2025-12-09 22:32:18.230126702,107.48,8.87,0.0,0.0,116.35,PayPal,completed,treatment
ORD-00008757,SES-000090327,USR-00002822,2025-12-09,2025-12-09 23:25:55.630823062,178.48,13.25,0.0,17.85,173.88,PayPal,completed,treatment
ORD-00008758,SES-000090342,USR-00003716,2025-12-10,2025-12-10 00:00:01.787124084,73.99,5.49,5.99,7.4,78.07,Credit Card,completed,treatment
ORD-00008759,SES-000090344,USR-00005608,2025-12-10,2025-12-10 00:03:22.015867783,44.99,3.34,5.99,4.5,49.82,PayPal,completed,treatment
ORD-00008760,SES-000090359,USR-00020330,2025-12-10,2025-12-10 00:47:56.375220532,84.49,6.27,0.0,8.45,82.31,Credit Card,completed,control
ORD-00008761,SES-000090361,USR-00016639,2025-12-10,2025-12-10 00:54:05.311574902,350.49,26.02,0.0,35.05,341.46,PayPal,completed,control
ORD-00008762,SES-000090370,USR-00015098,2025-12-10,2025-12-10 01:33:23.677938275,94.99,7.05,0.0,9.5,92.54,Credit Card,completed,treatment
ORD-00008763,SES-000090372,USR-00012738,2025-12-10,2025-12-10 01:30:58.836072993,119.98,8.91,0.0,12.0,116.89,Credit Card,completed,control
ORD-00008764,SES-000090373,USR-00010735,2025-12-10,2025-12-10 01:31:46.153893678,258.98,19.23,0.0,25.9,252.31,Credit Card,completed,control
ORD-00008765,SES-000090384,USR-00008964,2025-12-10,2025-12-10 02:18:32.386663468,167.49,13.82,0.0,0.0,181.31,Apple Pay,completed,control
ORD-00008766,SES-000090390,USR-00023490,2025-12-10,2025-12-10 02:42:10.617942299,87.99,7.26,0.0,0.0,95.25,Credit Card,completed,control
ORD-00008767,SES-000090392,USR-00020913,2025-12-10,2025-12-10 02:45:17.325306658,46.49,3.45,5.99,4.65,51.28,Credit Card,completed,control
ORD-00008768,SES-000090394,USR-00017325,2025-12-10,2025-12-10 02:48:09.069097912,34.99,2.89,5.99,0.0,43.87,Credit Card,completed,treatment
ORD-00008769,SES-000090400,USR-00024412,2025-12-10,2025-12-10 03:06:37.908583193,261.48,19.41,0.0,26.15,254.74,Credit Card,completed,control
ORD-00008770,SES-000090415,USR-00017334,2025-12-10,2025-12-10 03:34:04.085068267,173.99,12.92,0.0,17.4,169.51,Apple Pay,completed,treatment
ORD-00008771,SES-000090423,USR-00012810,2025-12-10,2025-12-10 03:55:30.653297278,226.98,16.85,0.0,22.7,221.13,Credit Card,completed,treatment
ORD-00008772,SES-000090434,USR-00015250,2025-12-10,2025-12-10 04:43:42.788395271,83.49,6.89,0.0,0.0,90.38,Apple Pay,completed,treatment
ORD-00008773,SES-000090439,USR-00017681,2025-12-10,2025-12-10 04:54:02.319840211,70.49,5.23,5.99,7.05,74.66,PayPal,completed,treatment
ORD-00008774,SES-000090442,USR-00025361,2025-12-10,2025-12-10 05:01:52.346775941,211.97,15.74,0.0,21.2,206.51,Credit Card,completed,treatment
ORD-00008775,SES-000090456,USR-00004797,2025-12-10,2025-12-10 05:44:50.987802767,56.99,4.7,5.99,0.0,67.68,Credit Card,completed,control
ORD-00008776,SES-000090462,USR-00009444,2025-12-10,2025-12-10 05:57:28.897069192,27.99,2.08,5.99,2.8,33.26,Credit Card,completed,control
ORD-00008777,SES-000090468,USR-00005246,2025-12-10,2025-12-10 06:19:15.770799232,625.95,46.48,0.0,62.6,609.83,Credit Card,completed,treatment
ORD-00008778,SES-000090473,USR-00027715,2025-12-10,2025-12-10 06:25:44.647350709,155.98,11.58,0.0,15.6,151.96,Credit Card,completed,treatment
ORD-00008779,SES-000090482,USR-00026377,2025-12-10,2025-12-10 06:56:21.695472446,166.98,13.78,0.0,0.0,180.76,Credit Card,completed,treatment
ORD-00008780,SES-000090483,USR-00017595,2025-12-10,2025-12-10 06:57:34.037920474,305.98,22.72,0.0,30.6,298.1,PayPal,completed,treatment
ORD-00008781,SES-000090498,USR-00018632,2025-12-10,2025-12-10 07:30:22.154798396,644.97,53.21,0.0,0.0,698.18,PayPal,completed,control
ORD-00008782,SES-000090506,USR-00029778,2025-12-10,2025-12-10 07:46:48.959229439,24.99,2.06,5.99,0.0,33.04,Apple Pay,completed,control
ORD-00008783,SES-000090508,USR-00005571,2025-12-10,2025-12-10 07:54:33.420634813,337.99,27.88,0.0,0.0,365.87,PayPal,completed,treatment
ORD-00008784,SES-000090510,USR-00022279,2025-12-10,2025-12-10 07:58:44.352370677,72.99,5.72,5.99,3.65,81.05,PayPal,completed,control
ORD-00008785,SES-000090513,USR-00025137,2025-12-10,2025-12-10 08:15:55.243089014,510.97,37.94,0.0,51.1,497.81,Credit Card,completed,control
ORD-00008786,SES-000090517,USR-00027246,2025-12-10,2025-12-10 08:34:12.479260948,52.99,3.93,5.99,5.3,57.61,Credit Card,completed,treatment
ORD-00008787,SES-000090551,USR-00010584,2025-12-10,2025-12-10 10:07:48.484054603,316.99,26.15,0.0,0.0,343.14,Apple Pay,completed,treatment
ORD-00008788,SES-000090562,USR-00022217,2025-12-10,2025-12-10 10:38:07.497634685,588.98,43.73,0.0,58.9,573.81,Credit Card,completed,control
ORD-00008789,SES-000090565,USR-00026677,2025-12-10,2025-12-10 10:45:51.274184147,187.96,15.51,0.0,0.0,203.47,Apple Pay,completed,treatment
ORD-00008790,SES-000090572,USR-00009816,2025-12-10,2025-12-10 11:11:07.955952466,296.48,22.01,0.0,29.65,288.84,PayPal,completed,treatment
ORD-00008791,SES-000090574,USR-00003736,2025-12-10,2025-12-10 11:10:02.280116500,41.99,3.12,5.99,4.2,46.9,PayPal,completed,control
ORD-00008792,SES-000090588,USR-00003169,2025-12-10,2025-12-10 11:53:50.424010853,89.98,7.42,0.0,0.0,97.4,Klarna,completed,control
ORD-00008793,SES-000090594,USR-00020757,2025-12-10,2025-12-10 12:12:14.922902136,325.97,24.2,0.0,32.6,317.57,Klarna,completed,treatment
ORD-00008794,SES-000090599,USR-00001741,2025-12-10,2025-12-10 12:15:08.158519670,369.96,27.47,0.0,37.0,360.43,Credit Card,completed,treatment
ORD-00008795,SES-000090600,USR-00000981,2025-12-10,2025-12-10 12:17:19.961796607,271.99,22.44,0.0,0.0,294.43,Apple Pay,completed,control
ORD-00008796,SES-000090603,USR-00002132,2025-12-10,2025-12-10 12:27:45.006122862,227.99,16.93,0.0,22.8,222.12,Apple Pay,completed,control
ORD-00008797,SES-000090606,USR-00020199,2025-12-10,2025-12-10 12:43:15.062575186,101.98,7.99,0.0,5.1,104.87,Credit Card,completed,control
ORD-00008798,SES-000090609,USR-00010605,2025-12-10,2025-12-10 12:44:59.657981042,337.99,27.88,0.0,0.0,365.87,Apple Pay,completed,treatment
ORD-00008799,SES-000090611,USR-00028975,2025-12-10,2025-12-10 12:45:47.082797915,320.99,26.48,0.0,0.0,347.47,Apple Pay,completed,control
ORD-00008800,SES-000090617,USR-00003241,2025-12-10,2025-12-10 13:09:03.560958476,166.98,12.4,0.0,16.7,162.68,Credit Card,completed,control
ORD-00008801,SES-000090629,USR-00014297,2025-12-10,2025-12-10 13:45:27.737943223,24.99,1.86,5.99,2.5,30.34,PayPal,completed,control
ORD-00008802,SES-000090632,USR-00001301,2025-12-10,2025-12-10 13:49:25.519477109,49.99,3.71,5.99,5.0,54.69,Credit Card,completed,control
ORD-00008803,SES-000090644,USR-00007351,2025-12-10,2025-12-10 14:24:35.262367964,83.49,6.2,0.0,8.35,81.34,Credit Card,completed,treatment
ORD-00008804,SES-000090648,USR-00009426,2025-12-10,2025-12-10 14:35:21.395095626,34.99,2.6,5.99,3.5,40.08,Credit Card,completed,treatment
ORD-00008805,SES-000090653,USR-00007765,2025-12-10,2025-12-10 14:48:46.002089760,180.99,14.93,0.0,0.0,195.92,Credit Card,completed,control
ORD-00008806,SES-000090656,USR-00007939,2025-12-10,2025-12-10 14:58:32.146126087,204.99,15.22,0.0,20.5,199.71,Credit Card,completed,treatment
ORD-00008807,SES-000090659,USR-00026593,2025-12-10,2025-12-10 15:07:51.504855949,72.99,5.42,5.99,7.3,77.1,Klarna,completed,treatment
ORD-00008808,SES-000090669,USR-00006241,2025-12-10,2025-12-10 15:45:18.044029765,350.49,28.92,0.0,0.0,379.41,Credit Card,completed,control
ORD-00008809,SES-000090682,USR-00029697,2025-12-10,2025-12-10 16:36:23.744096870,118.49,8.8,0.0,11.85,115.44,Credit Card,completed,treatment
ORD-00008810,SES-000090689,USR-00010619,2025-12-10,2025-12-10 16:52:52.365526863,72.99,6.02,5.99,0.0,85.0,Klarna,completed,treatment
ORD-00008811,SES-000090705,USR-00007498,2025-12-10,2025-12-10 17:41:23.518209649,42.99,3.55,5.99,0.0,52.53,Apple Pay,completed,control
ORD-00008812,SES-000090726,USR-00028271,2025-12-10,2025-12-10 18:19:16.077300587,180.99,13.44,0.0,18.1,176.33,Credit Card,completed,control
ORD-00008813,SES-000090727,USR-00016900,2025-12-10,2025-12-10 18:24:35.997288358,37.49,3.09,5.99,0.0,46.57,Credit Card,completed,control
ORD-00008814,SES-000090734,USR-00008252,2025-12-10,2025-12-10 18:42:34.679603731,105.99,7.87,0.0,10.6,103.26,PayPal,completed,control
ORD-00008815,SES-000090736,USR-00025024,2025-12-10,2025-12-10 18:44:59.804844678,37.49,2.78,5.99,3.75,42.51,PayPal,completed,control
ORD-00008816,SES-000090737,USR-00003736,2025-12-10,2025-12-10 18:46:46.524327419,275.99,20.49,0.0,27.6,268.88,PayPal,completed,control
ORD-00008817,SES-000090740,USR-00026619,2025-12-10,2025-12-10 18:54:24.864072270,84.99,6.31,0.0,8.5,82.8,PayPal,completed,treatment
ORD-00008818,SES-000090767,USR-00014029,2025-12-10,2025-12-10 20:10:56.246793893,40.99,3.04,5.99,4.1,45.92,PayPal,completed,treatment
ORD-00008819,SES-000090768,USR-00028107,2025-12-10,2025-12-10 20:15:12.822417424,170.97,14.11,0.0,0.0,185.08,Credit Card,completed,treatment
ORD-00008820,SES-000090770,USR-00018265,2025-12-10,2025-12-10 20:17:16.216426564,324.96,26.81,0.0,0.0,351.77,Klarna,completed,treatment
ORD-00008821,SES-000090774,USR-00024193,2025-12-10,2025-12-10 20:22:06.894179922,320.99,23.83,0.0,32.1,312.72,Apple Pay,completed,control
ORD-00008822,SES-000090783,USR-00000734,2025-12-10,2025-12-10 20:51:33.100129833,74.99,5.57,5.99,7.5,79.05,Klarna,completed,control
ORD-00008823,SES-000090790,USR-00002688,2025-12-10,2025-12-10 21:02:32.747129186,331.98,24.65,0.0,33.2,323.43,PayPal,completed,control
ORD-00008824,SES-000090793,USR-00000374,2025-12-10,2025-12-10 21:15:17.989741585,122.98,9.13,0.0,12.3,119.81,Apple Pay,completed,treatment
ORD-00008825,SES-000090800,USR-00016855,2025-12-10,2025-12-10 21:37:02.297362449,542.47,40.28,0.0,54.25,528.5,Credit Card,completed,treatment
ORD-00008826,SES-000090808,USR-00008681,2025-12-10,2025-12-10 21:59:08.954395079,100.99,8.33,0.0,0.0,109.32,Apple Pay,completed,treatment
ORD-00008827,SES-000090810,USR-00027231,2025-12-10,2025-12-10 22:10:53.698959925,111.98,9.24,0.0,0.0,121.22,Credit Card,completed,treatment
ORD-00008828,SES-000090817,USR-00018529,2025-12-10,2025-12-10 22:27:21.020114147,94.49,7.8,0.0,0.0,102.29,Apple Pay,completed,treatment
ORD-00008829,SES-000090821,USR-00022140,2025-12-10,2025-12-10 22:33:58.242053660,204.99,16.91,0.0,0.0,221.9,Credit Card,completed,treatment
ORD-00008830,SES-000090828,USR-00005949,2025-12-10,2025-12-10 22:51:57.163049682,350.97,28.96,0.0,0.0,379.93,PayPal,completed,control
ORD-00008831,SES-000090852,USR-00022867,2025-12-10,2025-12-10 23:52:29.873691153,31.99,2.38,5.99,3.2,37.16,Klarna,completed,control
ORD-00008832,SES-000090864,USR-00015251,2025-12-11,2025-12-11 00:21:45.585237889,482.97,39.85,0.0,0.0,522.82,PayPal,completed,treatment
ORD-00008833,SES-000090867,USR-00020489,2025-12-11,2025-12-11 00:34:40.269907190,113.49,8.43,0.0,11.35,110.57,Apple Pay,completed,treatment
ORD-00008834,SES-000090872,USR-00029981,2025-12-11,2025-12-11 00:45:18.974431540,42.99,3.55,5.99,0.0,52.53,PayPal,completed,treatment
ORD-00008835,SES-000090873,USR-00002407,2025-12-11,2025-12-11 00:51:29.924216619,46.49,3.84,5.99,0.0,56.32,Credit Card,completed,treatment
ORD-00008836,SES-000090882,USR-00014313,2025-12-11,2025-12-11 01:31:02.763630606,325.99,24.2,0.0,32.6,317.59,Klarna,completed,control
ORD-00008837,SES-000090913,USR-00004258,2025-12-11,2025-12-11 03:07:57.777999511,72.99,5.42,5.99,7.3,77.1,Credit Card,completed,control
ORD-00008838,SES-000090920,USR-00029771,2025-12-11,2025-12-11 03:18:29.066334146,72.99,5.42,5.99,7.3,77.1,PayPal,completed,control
ORD-00008839,SES-000090925,USR-00028428,2025-12-11,2025-12-11 03:27:23.785369688,228.48,18.85,0.0,0.0,247.33,Credit Card,completed,control
ORD-00008840,SES-000090928,USR-00023079,2025-12-11,2025-12-11 03:46:41.880500291,562.48,41.76,0.0,56.25,547.99,Apple Pay,completed,control
ORD-00008841,SES-000090932,USR-00028167,2025-12-11,2025-12-11 04:15:42.969718639,827.97,68.31,0.0,0.0,896.28,PayPal,completed,treatment
ORD-00008842,SES-000090934,USR-00008846,2025-12-11,2025-12-11 04:34:12.669810439,62.99,4.68,5.99,6.3,67.36,Klarna,completed,control
ORD-00008843,SES-000090947,USR-00006040,2025-12-11,2025-12-11 05:21:11.109504042,61.98,4.6,5.99,6.2,66.37,PayPal,completed,treatment
ORD-00008844,SES-000090956,USR-00011902,2025-12-11,2025-12-11 05:50:26.955489606,110.99,8.24,0.0,11.1,108.13,PayPal,completed,treatment
ORD-00008845,SES-000090961,USR-00022400,2025-12-11,2025-12-11 06:18:04.036598001,162.48,12.06,0.0,16.25,158.29,Klarna,completed,control
ORD-00008846,SES-000090965,USR-00015574,2025-12-11,2025-12-11 06:20:52.110589873,308.46,22.9,0.0,30.85,300.51,Credit Card,completed,control
ORD-00008847,SES-000090970,USR-00014483,2025-12-11,2025-12-11 06:31:01.996155157,107.49,7.98,0.0,10.75,104.72,Credit Card,completed,treatment
ORD-00008848,SES-000090974,USR-00008947,2025-12-11,2025-12-11 06:50:08.869090176,413.97,30.74,0.0,41.4,403.31,Credit Card,completed,control
ORD-00008849,SES-000090982,USR-00012662,2025-12-11,2025-12-11 07:09:53.240321085,284.97,21.16,0.0,28.5,277.63,Apple Pay,completed,control
ORD-00008850,SES-000090996,USR-00024832,2025-12-11,2025-12-11 07:44:26.272544761,373.48,27.73,0.0,37.35,363.86,Apple Pay,completed,control
ORD-00008851,SES-000091016,USR-00006068,2025-12-11,2025-12-11 08:46:37.542012405,173.99,12.92,0.0,17.4,169.51,Apple Pay,completed,control
ORD-00008852,SES-000091025,USR-00001778,2025-12-11,2025-12-11 09:21:14.680194195,339.99,28.05,0.0,0.0,368.04,Apple Pay,completed,treatment
ORD-00008853,SES-000091031,USR-00019932,2025-12-11,2025-12-11 09:38:44.916850391,106.98,8.83,0.0,0.0,115.81,Klarna,completed,treatment
ORD-00008854,SES-000091043,USR-00029340,2025-12-11,2025-12-11 10:06:21.935583937,325.99,24.2,0.0,32.6,317.59,Credit Card,completed,treatment
ORD-00008855,SES-000091045,USR-00022534,2025-12-11,2025-12-11 10:15:34.334087460,84.49,6.27,0.0,8.45,82.31,Credit Card,completed,treatment
ORD-00008856,SES-000091054,USR-00007808,2025-12-11,2025-12-11 10:47:48.451033319,115.48,8.57,0.0,11.55,112.5,Apple Pay,completed,control
ORD-00008857,SES-000091056,USR-00022595,2025-12-11,2025-12-11 10:50:35.791377285,63.98,5.28,5.99,0.0,75.25,Credit Card,completed,treatment
ORD-00008858,SES-000091058,USR-00021603,2025-12-11,2025-12-11 11:02:07.703232600,84.99,6.31,0.0,8.5,82.8,Credit Card,completed,control
ORD-00008859,SES-000091060,USR-00019523,2025-12-11,2025-12-11 11:05:46.680238242,186.48,13.85,0.0,18.65,181.68,Credit Card,completed,control
ORD-00008860,SES-000091073,USR-00008853,2025-12-11,2025-12-11 11:22:24.872846867,753.96,55.98,0.0,75.4,734.54,Apple Pay,completed,treatment
ORD-00008861,SES-000091076,USR-00028200,2025-12-11,2025-12-11 11:29:08.797342676,121.99,9.06,0.0,12.2,118.85,Apple Pay,completed,control
ORD-00008862,SES-000091090,USR-00025859,2025-12-11,2025-12-11 12:34:39.722909873,74.99,5.57,5.99,7.5,79.05,PayPal,completed,treatment
ORD-00008863,SES-000091097,USR-00011801,2025-12-11,2025-12-11 13:17:59.479176755,87.99,7.26,0.0,0.0,95.25,Credit Card,completed,treatment
ORD-00008864,SES-000091098,USR-00003605,2025-12-11,2025-12-11 13:20:19.756258164,105.98,8.74,0.0,0.0,114.72,Credit Card,completed,control
ORD-00008865,SES-000091111,USR-00022963,2025-12-11,2025-12-11 13:50:41.121112907,62.99,5.2,5.99,0.0,74.18,Apple Pay,completed,treatment
ORD-00008866,SES-000091116,USR-00017580,2025-12-11,2025-12-11 14:29:26.345996597,551.98,40.98,0.0,55.2,537.76,Credit Card,completed,control
ORD-00008867,SES-000091149,USR-00014797,2025-12-11,2025-12-11 16:00:46.623218467,189.98,14.11,0.0,19.0,185.09,PayPal,completed,control
ORD-00008868,SES-000091153,USR-00012900,2025-12-11,2025-12-11 16:10:57.842516286,273.97,20.34,0.0,27.4,266.91,PayPal,completed,treatment
ORD-00008869,SES-000091159,USR-00017094,2025-12-11,2025-12-11 16:27:04.492776597,199.99,16.5,0.0,0.0,216.49,Credit Card,completed,treatment
ORD-00008870,SES-000091167,USR-00013263,2025-12-11,2025-12-11 16:50:22.097239817,207.99,15.44,0.0,20.8,202.63,Credit Card,completed,control
ORD-00008871,SES-000091172,USR-00001959,2025-12-11,2025-12-11 17:10:33.645464440,374.49,27.81,0.0,37.45,364.85,PayPal,completed,treatment
ORD-00008872,SES-000091173,USR-00028466,2025-12-11,2025-12-11 17:21:02.647686503,152.98,12.62,0.0,0.0,165.6,Credit Card,completed,treatment
ORD-00008873,SES-000091184,USR-00001387,2025-12-11,2025-12-11 17:59:44.070214947,42.99,3.55,5.99,0.0,52.53,Credit Card,completed,control
ORD-00008874,SES-000091198,USR-00027365,2025-12-11,2025-12-11 18:39:57.042855038,294.49,21.87,0.0,29.45,286.91,Credit Card,completed,control
ORD-00008875,SES-000091208,USR-00006557,2025-12-11,2025-12-11 19:18:09.705092853,121.97,10.06,0.0,0.0,132.03,Apple Pay,completed,control
