user_id,cohort_month,activity_month,month_number,month_offset,customer_segment,country,acquisition_channel,signup_cohort_month,monthly_orders,orders_in_month,monthly_revenue,revenue_in_month,monthly_gross_profit,is_retained,is_active,cumulative_orders,cumulative_revenue,cumulative_gross_profit
USR-00022326,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,AU,Organic Search,2025-07-01 00:00:00,1,1,444.240,444.240,232.560,1,1,1,444.240,232.560
USR-00022359,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,DE,Direct,2025-07-01 00:00:00,1,1,80.850,80.850,35.240,1,1,1,80.850,35.240
USR-00022473,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Organic Search,2025-07-01 00:00:00,1,1,82.260,82.260,55.870,1,1,1,82.260,55.870
USR-00022541,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,507.080,507.080,230.760,1,1,1,507.080,230.760
USR-00022541,2025-08-01 00:00:00,2025-11-01 00:00:00,3,3,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,104.720,104.720,62.440,1,1,2,611.800,293.200
USR-00022664,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,CA,Direct,2025-09-01 00:00:00,1,1,24.380,24.380,10.790,1,1,1,24.380,10.790
USR-00022675,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-08-01 00:00:00,1,1,169.500,169.500,111.380,1,1,1,169.500,111.380
USR-00022708,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,CA,Social,2025-06-01 00:00:00,1,1,215.270,215.270,134.630,1,1,1,215.270,134.630
USR-00022708,2025-07-01 00:00:00,2025-10-01 00:00:00,3,3,VIP,CA,Social,2025-06-01 00:00:00,2,2,369.850,369.850,163.780,1,1,3,585.120,298.410
USR-00022735,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Email,2025-10-01 00:00:00,1,1,350.710,350.710,155.360,1,1,1,350.710,155.360
USR-00022735,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Email,2025-10-01 00:00:00,1,1,230.880,230.880,129.300,1,1,2,581.590,284.660
USR-00022742,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,FR,Organic Search,2025-04-01 00:00:00,1,1,562.110,562.110,256.470,1,1,1,562.110,256.470
USR-00022742,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,FR,Organic Search,2025-04-01 00:00:00,2,2,283.610,283.610,139.820,1,1,3,845.720,396.290
USR-00022742,2025-08-01 00:00:00,2025-11-01 00:00:00,3,3,VIP,FR,Organic Search,2025-04-01 00:00:00,1,1,109.090,109.090,74.840,1,1,4,954.810,471.130
USR-00022815,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,DE,Direct,2025-07-01 00:00:00,1,1,163.650,163.650,99.000,1,1,1,163.650,99.000
USR-00022846,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-08-01 00:00:00,1,1,542.290,542.290,258.980,1,1,1,542.290,258.980
USR-00022877,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,389.680,389.680,155.360,1,1,1,389.680,155.360
USR-00022892,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Paid Search,2025-11-01 00:00:00,1,1,319.030,319.030,154.670,1,1,1,319.030,154.670
USR-00023151,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,UK,Email,2025-05-01 00:00:00,1,1,96.440,96.440,53.750,1,1,1,96.440,53.750
USR-00023151,2025-05-01 00:00:00,2025-06-01 00:00:00,1,1,VIP,UK,Email,2025-05-01 00:00:00,1,1,47.870,47.870,20.310,1,1,2,144.310,74.060
USR-00023151,2025-05-01 00:00:00,2025-09-01 00:00:00,4,4,VIP,UK,Email,2025-05-01 00:00:00,1,1,172.420,172.420,98.520,1,1,3,316.730,172.580
USR-00023151,2025-05-01 00:00:00,2025-10-01 00:00:00,5,5,VIP,UK,Email,2025-05-01 00:00:00,1,1,253.280,253.280,102.540,1,1,4,570.010,275.120
USR-00023304,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Email,2025-03-01 00:00:00,1,1,266.280,266.280,135.990,1,1,1,266.280,135.990
USR-00023314,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Organic Search,2025-07-01 00:00:00,1,1,138.530,138.530,80.130,1,1,1,138.530,80.130
USR-00023329,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,85.000,85.000,35.020,1,1,1,85.000,35.020
USR-00023329,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,36.290,36.290,16.480,1,1,2,121.290,51.500
USR-00023361,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Bargain,US,Paid Search,2025-07-01 00:00:00,1,1,66.600,66.600,32.640,1,1,1,66.600,32.640
USR-00023376,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Organic Search,2025-06-01 00:00:00,1,1,336.640,336.640,157.930,1,1,1,336.640,157.930
USR-00023439,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Paid Search,2025-08-01 00:00:00,1,1,163.440,163.440,74.020,1,1,1,163.440,74.020
USR-00023446,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Direct,2025-06-01 00:00:00,1,1,660.020,660.020,287.060,1,1,1,660.020,287.060
USR-00023458,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,CA,Direct,2025-05-01 00:00:00,1,1,188.340,188.340,80.950,1,1,1,188.340,80.950
USR-00023458,2025-05-01 00:00:00,2025-10-01 00:00:00,5,5,Regular,CA,Direct,2025-05-01 00:00:00,1,1,469.230,469.230,213.130,1,1,2,657.570,294.080
USR-00023486,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Social,2025-05-01 00:00:00,1,1,102.290,102.290,60.860,1,1,1,102.290,60.860
USR-00023611,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,UK,Referral,2025-03-01 00:00:00,1,1,190.440,190.440,108.440,1,1,1,190.440,108.440
USR-00023655,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Bargain,US,Referral,2025-04-01 00:00:00,1,1,284.670,284.670,171.570,1,1,1,284.670,171.570
USR-00023698,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Organic Search,2025-06-01 00:00:00,1,1,54.690,54.690,28.580,1,1,1,54.690,28.580
USR-00023781,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Direct,2025-04-01 00:00:00,1,1,154.220,154.220,71.850,1,1,1,154.220,71.850
USR-00024016,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,UK,Email,2025-02-01 00:00:00,1,1,140.700,140.700,79.360,1,1,1,140.700,79.360
USR-00024054,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Organic Search,2025-03-01 00:00:00,1,1,102.290,102.290,60.860,1,1,1,102.290,60.860
USR-00024075,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Direct,2025-08-01 00:00:00,1,1,120.150,120.150,59.830,1,1,1,120.150,59.830
USR-00024147,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-07-01 00:00:00,1,1,246.800,246.800,116.280,1,1,1,246.800,116.280
USR-00024256,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Paid Search,2025-01-01 00:00:00,1,1,329.290,329.290,137.630,1,1,1,329.290,137.630
USR-00024279,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,UK,Paid Search,2025-06-01 00:00:00,1,1,24.380,24.380,10.790,1,1,1,24.380,10.790
USR-00024280,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Social,2025-04-01 00:00:00,1,1,194.840,194.840,77.680,1,1,1,194.840,77.680
USR-00024294,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-06-01 00:00:00,1,1,205.160,205.160,86.400,1,1,1,205.160,86.400
USR-00024351,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Direct,2025-06-01 00:00:00,1,1,432.980,432.980,166.840,1,1,1,432.980,166.840
USR-00024394,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Organic Search,2025-06-01 00:00:00,1,1,163.180,163.180,79.950,1,1,1,163.180,79.950
USR-00024400,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,132.000,132.000,64.460,1,1,1,132.000,64.460
USR-00024427,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,FR,Email,2025-02-01 00:00:00,1,1,300.910,300.910,147.710,1,1,1,300.910,147.710
USR-00024606,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Direct,2025-06-01 00:00:00,1,1,50.360,50.360,22.730,1,1,1,50.360,22.730
USR-00024685,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Social,2025-08-01 00:00:00,1,1,262.050,262.050,146.890,1,1,1,262.050,146.890
USR-00024685,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,UK,Social,2025-08-01 00:00:00,1,1,169.510,169.510,80.950,1,1,2,431.560,227.840
USR-00024824,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Social,2025-06-01 00:00:00,1,1,194.350,194.350,86.400,1,1,1,194.350,86.400
USR-00024824,2025-08-01 00:00:00,2025-10-01 00:00:00,2,2,VIP,US,Social,2025-06-01 00:00:00,1,1,47.870,47.870,20.310,1,1,2,242.220,106.710
USR-00024824,2025-08-01 00:00:00,2025-12-01 00:00:00,4,4,VIP,US,Social,2025-06-01 00:00:00,1,1,143.190,143.190,80.730,1,1,3,385.410,187.440
USR-00024923,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Organic Search,2025-02-01 00:00:00,1,1,222.980,222.980,82.640,1,1,1,222.980,82.640
USR-00025005,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Social,2025-10-01 00:00:00,1,1,148.280,148.280,81.980,1,1,1,148.280,81.980
USR-00025019,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Social,2025-02-01 00:00:00,1,1,318.790,318.790,126.420,1,1,1,318.790,126.420
USR-00025024,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Direct,2025-06-01 00:00:00,1,1,30.340,30.340,18.080,1,1,1,30.340,18.080
USR-00025024,2025-09-01 00:00:00,2025-10-01 00:00:00,1,1,VIP,US,Direct,2025-06-01 00:00:00,1,1,78.070,78.070,43.970,1,1,2,108.410,62.050
USR-00025024,2025-09-01 00:00:00,2025-12-01 00:00:00,3,3,VIP,US,Direct,2025-06-01 00:00:00,1,1,42.510,42.510,24.880,1,1,3,150.920,86.930
USR-00025038,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Organic Search,2025-05-01 00:00:00,1,1,169.490,169.490,97.050,1,1,1,169.490,97.050
USR-00025038,2025-06-01 00:00:00,2025-07-01 00:00:00,1,1,VIP,US,Organic Search,2025-05-01 00:00:00,2,2,426.200,426.200,208.440,1,1,3,595.690,305.490
USR-00025038,2025-06-01 00:00:00,2025-08-01 00:00:00,2,2,VIP,US,Organic Search,2025-05-01 00:00:00,1,1,200.680,200.680,82.640,1,1,4,796.370,388.130
USR-00025127,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,CA,Direct,2025-07-01 00:00:00,1,1,206.520,206.520,112.080,1,1,1,206.520,112.080
USR-00025140,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,55.670,55.670,23.420,1,1,1,55.670,23.420
USR-00025140,2025-07-01 00:00:00,2025-11-01 00:00:00,4,4,VIP,US,Paid Search,2025-05-01 00:00:00,1,1,81.830,81.830,49.500,1,1,2,137.500,72.920
USR-00025271,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Paid Search,2025-06-01 00:00:00,1,1,69.310,69.310,39.680,1,1,1,69.310,39.680
USR-00025271,2025-06-01 00:00:00,2025-10-01 00:00:00,4,4,VIP,US,Paid Search,2025-06-01 00:00:00,1,1,429.620,429.620,189.740,1,1,2,498.930,229.420
USR-00025271,2025-06-01 00:00:00,2025-11-01 00:00:00,5,5,VIP,US,Paid Search,2025-06-01 00:00:00,1,1,78.070,78.070,43.970,1,1,3,577.000,273.390
USR-00025309,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Direct,2025-07-01 00:00:00,1,1,108.110,108.110,75.570,1,1,1,108.110,75.570
USR-00025309,2025-08-01 00:00:00,2025-12-01 00:00:00,4,4,VIP,US,Direct,2025-07-01 00:00:00,1,1,155.860,155.860,94.640,1,1,2,263.970,170.210
USR-00025318,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Organic Search,2025-02-01 00:00:00,1,1,40.620,40.620,17.790,1,1,1,40.620,17.790
USR-00025320,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,AU,Paid Search,2025-03-01 00:00:00,1,1,24.380,24.380,10.790,1,1,1,24.380,10.790
USR-00025345,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-11-01 00:00:00,1,1,90.380,90.380,47.110,1,1,1,90.380,47.110
USR-00025403,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-07-01 00:00:00,2,2,172.120,172.120,91.510,1,1,2,172.120,91.510
USR-00025439,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Direct,2025-02-01 00:00:00,1,1,388.700,388.700,172.800,1,1,1,388.700,172.800
USR-00025439,2025-04-01 00:00:00,2025-05-01 00:00:00,1,1,VIP,US,Direct,2025-02-01 00:00:00,1,1,81.340,81.340,47.110,1,1,2,470.040,219.910
USR-00025439,2025-04-01 00:00:00,2025-11-01 00:00:00,7,7,VIP,US,Direct,2025-02-01 00:00:00,3,3,286.200,286.200,148.870,1,1,5,756.240,368.780
USR-00025510,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-09-01 00:00:00,2,2,538.500,538.500,263.090,1,1,2,538.500,263.090
USR-00025526,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Direct,2025-05-01 00:00:00,1,1,635.190,635.190,279.660,1,1,1,635.190,279.660
USR-00025554,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Organic Search,2025-07-01 00:00:00,1,1,50.360,50.360,22.730,1,1,1,50.360,22.730
USR-00025704,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-07-01 00:00:00,1,1,114.730,114.730,49.620,1,1,1,114.730,49.620
USR-00025779,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,CA,Organic Search,2025-02-01 00:00:00,1,1,56.640,56.640,37.390,1,1,1,56.640,37.390
USR-00025786,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Referral,2025-02-01 00:00:00,1,1,197.750,197.750,112.960,1,1,1,197.750,112.960
USR-00025903,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Email,2025-01-01 00:00:00,1,1,152.600,152.600,85.770,1,1,1,152.600,85.770
USR-00026078,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-07-01 00:00:00,1,1,42.240,42.240,17.660,1,1,1,42.240,17.660
USR-00026094,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Organic Search,2025-04-01 00:00:00,1,1,582.580,582.580,250.700,1,1,1,582.580,250.700
USR-00026287,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Social,2025-08-01 00:00:00,1,1,222.120,222.120,116.280,1,1,1,222.120,116.280
USR-00026287,2025-09-01 00:00:00,2025-12-01 00:00:00,3,3,VIP,US,Social,2025-08-01 00:00:00,1,1,110.570,110.570,60.960,1,1,2,332.690,177.240
USR-00026312,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Paid Search,2025-09-01 00:00:00,1,1,87.170,87.170,43.380,1,1,1,87.170,43.380
USR-00026312,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,Regular,US,Paid Search,2025-09-01 00:00:00,1,1,194.840,194.840,77.680,1,1,2,282.010,121.060
USR-00026384,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,FR,Organic Search,2025-07-01 00:00:00,1,1,98.390,98.390,61.950,1,1,1,98.390,61.950
USR-00026410,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,436.230,436.230,177.310,1,1,1,436.230,177.310
USR-00026488,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Direct,2025-08-01 00:00:00,1,1,390.220,390.220,156.220,1,1,1,390.220,156.220
USR-00026520,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,67.680,67.680,36.740,1,1,1,67.680,36.740
USR-00026526,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Organic Search,2025-10-01 00:00:00,1,1,52.740,52.740,24.610,1,1,1,52.740,24.610
USR-00026536,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,DE,Referral,2025-03-01 00:00:00,2,2,159.140,159.140,77.440,1,1,2,159.140,77.440
USR-00026651,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Paid Search,2025-02-01 00:00:00,1,1,120.150,120.150,59.830,1,1,1,120.150,59.830
USR-00026691,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,CA,Direct,2025-03-01 00:00:00,1,1,137.350,137.350,85.460,1,1,1,137.350,85.460
USR-00026731,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Paid Search,2025-01-01 00:00:00,1,1,539.050,539.050,254.670,1,1,1,539.050,254.670
USR-00026784,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,CA,Organic Search,2025-06-01 00:00:00,1,1,146.590,146.590,82.430,1,1,1,146.590,82.430
USR-00026846,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,AU,Direct,2025-03-01 00:00:00,1,1,90.380,90.380,47.110,1,1,1,90.380,47.110
USR-00026949,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Organic Search,2025-08-01 00:00:00,1,1,508.190,508.190,251.400,1,1,1,508.190,251.400
USR-00026963,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Referral,2025-06-01 00:00:00,1,1,317.590,317.590,139.830,1,1,1,317.590,139.830
USR-00026975,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Organic Search,2025-04-01 00:00:00,1,1,83.880,83.880,41.260,1,1,1,83.880,41.260
USR-00026990,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Paid Search,2025-07-01 00:00:00,1,1,56.320,56.320,30.650,1,1,1,56.320,30.650
USR-00026990,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,Regular,US,Paid Search,2025-07-01 00:00:00,1,1,139.610,139.610,60.930,1,1,2,195.930,91.580
USR-00027128,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-06-01 00:00:00,1,1,696.020,696.020,303.290,1,1,1,696.020,303.290
USR-00027128,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,Regular,US,Direct,2025-06-01 00:00:00,1,1,182.380,182.380,89.670,1,1,2,878.400,392.960
USR-00027130,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Bargain,US,Direct,2025-05-01 00:00:00,1,1,51.440,51.440,26.810,1,1,1,51.440,26.810
USR-00027143,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,FR,Direct,2025-04-01 00:00:00,1,1,40.080,40.080,22.200,1,1,1,40.080,22.200
USR-00027416,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,126.640,126.640,51.270,1,1,1,126.640,51.270
USR-00027416,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,239.650,239.650,135.990,1,1,2,366.290,187.260
USR-00027495,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,AU,Social,2025-01-01 00:00:00,1,1,92.060,92.060,60.860,1,1,1,92.060,60.860
USR-00027514,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Social,2025-01-01 00:00:00,1,1,69.310,69.310,39.680,1,1,1,69.310,39.680
USR-00027543,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-02-01 00:00:00,2,2,298.230,298.230,132.610,1,1,2,298.230,132.610
USR-00027638,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Direct,2025-10-01 00:00:00,1,1,126.140,126.140,65.890,1,1,1,126.140,65.890
USR-00027638,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,UK,Direct,2025-10-01 00:00:00,1,1,308.830,308.830,144.190,1,1,2,434.970,210.080
USR-00027773,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Social,2025-01-01 00:00:00,1,1,405.370,405.370,187.210,1,1,1,405.370,187.210
USR-00027817,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Direct,2025-07-01 00:00:00,1,1,107.960,107.960,63.970,1,1,1,107.960,63.970
USR-00028064,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Social,2025-10-01 00:00:00,1,1,529.080,529.080,229.370,1,1,1,529.080,229.370
USR-00028104,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,UK,Social,2025-05-01 00:00:00,1,1,50.360,50.360,22.730,1,1,1,50.360,22.730
USR-00028104,2025-06-01 00:00:00,2025-08-01 00:00:00,2,2,Regular,UK,Social,2025-05-01 00:00:00,1,1,49.690,49.690,24.950,1,1,2,100.050,47.680
USR-00028109,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,FR,Email,2025-09-01 00:00:00,1,1,382.080,382.080,195.020,1,1,1,382.080,195.020
USR-00028109,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,Regular,FR,Email,2025-09-01 00:00:00,1,1,82.260,82.260,55.870,1,1,2,464.340,250.890
USR-00028172,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,Regular,US,Social,2025-03-01 00:00:00,1,1,97.180,97.180,60.860,1,1,1,97.180,60.860
USR-00028230,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Direct,2025-08-01 00:00:00,1,1,265.200,265.200,100.200,1,1,1,265.200,100.200
USR-00028428,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-09-01 00:00:00,1,1,247.330,247.330,134.210,1,1,1,247.330,134.210
USR-00028478,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-11-01 00:00:00,1,1,87.170,87.170,43.380,1,1,1,87.170,43.380
USR-00028537,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,325.980,325.980,144.190,1,1,1,325.980,144.190
USR-00028580,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Direct,2025-04-01 00:00:00,1,1,74.180,74.180,37.480,1,1,1,74.180,37.480
USR-00028621,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Bargain,US,Organic Search,2025-09-01 00:00:00,1,1,165.060,165.060,86.690,1,1,1,165.060,86.690
USR-00028682,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-04-01 00:00:00,1,1,132.050,132.050,69.810,1,1,1,132.050,69.810
USR-00028763,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,AU,Organic Search,2025-04-01 00:00:00,1,1,30.880,30.880,14.720,1,1,1,30.880,14.720
USR-00028800,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,CA,Social,2025-10-01 00:00:00,1,1,72.230,72.230,38.780,1,1,1,72.230,38.780
USR-00028865,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Bargain,US,Organic Search,2025-01-01 00:00:00,1,1,116.360,116.360,62.440,1,1,1,116.360,62.440
USR-00029033,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Organic Search,2025-09-01 00:00:00,1,1,163.180,163.180,79.950,1,1,1,163.180,79.950
USR-00029208,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,43.870,43.870,22.200,1,1,1,43.870,22.200
USR-00029211,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,FR,Social,2025-04-01 00:00:00,1,1,190.500,190.500,110.480,1,1,1,190.500,110.480
USR-00029211,2025-05-01 00:00:00,2025-09-01 00:00:00,4,4,Regular,FR,Social,2025-04-01 00:00:00,1,1,873.520,873.520,418.400,1,1,2,1064.020,528.880
USR-00029273,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,CA,Paid Search,2025-11-01 00:00:00,1,1,140.700,140.700,79.360,1,1,1,140.700,79.360
USR-00029282,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,CA,Direct,2025-06-01 00:00:00,1,1,79.590,79.590,38.780,1,1,1,79.590,38.780
USR-00029333,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,FR,Social,2025-01-01 00:00:00,1,1,404.780,404.780,178.890,1,1,1,404.780,178.890
USR-00029333,2025-02-01 00:00:00,2025-04-01 00:00:00,2,2,VIP,FR,Social,2025-01-01 00:00:00,1,1,126.620,126.620,73.480,1,1,2,531.400,252.370
USR-00029415,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,DE,Organic Search,2025-07-01 00:00:00,1,1,834.390,834.390,471.960,1,1,1,834.390,471.960
USR-00029484,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,UK,Email,2025-07-01 00:00:00,1,1,50.360,50.360,22.730,1,1,1,50.360,22.730
USR-00029513,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,UK,Social,2025-03-01 00:00:00,1,1,225.150,225.150,87.920,1,1,1,225.150,87.920
USR-00029513,2025-05-01 00:00:00,2025-11-01 00:00:00,6,6,Regular,UK,Social,2025-03-01 00:00:00,1,1,1655.090,1655.090,691.840,1,1,2,1880.240,779.760
USR-00029552,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Direct,2025-05-01 00:00:00,1,1,176.330,176.330,96.180,1,1,1,176.330,96.180
USR-00029552,2025-05-01 00:00:00,2025-06-01 00:00:00,1,1,VIP,US,Direct,2025-05-01 00:00:00,1,1,225.030,225.030,127.320,1,1,2,401.360,223.500
USR-00029580,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Paid Search,2025-10-01 00:00:00,1,1,667.320,667.320,337.090,1,1,1,667.320,337.090
